"","EVI2017"
"560",3943
"561",4378
"562",3943
"563",4431
"564",4834
"565",4686
"566",4482
"567",4728
"568",3910
"569",4286
"570",4665
"571",4254
"572",5266
"573",4697
"574",4532
"575",4377
"576",4399
"577",4658
"578",4198
"579",5281
"580",4499
"581",3764
"582",4458
"583",4195
"584",4347
"585",5757
"586",4583
"587",4120
"588",4899
"589",4881
"590",5292
"591",4506
"592",4425
"593",4404
"594",4128
"595",5480
"596",4807
"597",5023
"598",4731
"599",5447
"600",4350
"601",5083
"602",5594
"603",4273
"604",5153
"605",5321
"606",4777
"607",4939
"608",5455
"609",4996
"610",4429
"611",5803
"612",4620
"613",4488
"614",5211
"615",4555
"616",4515
"617",5120
"618",3714
"619",4599
"620",4570
"621",5291
"622",5522
"623",4626
"624",4498
"625",4385
"626",5208
"627",4338
"628",5508
"629",5563
"630",5793
"631",5560
"632",4887
"633",4634
"634",4284
"635",5095
"636",4716
"637",4763
"638",4874
"639",5082
"640",4519
"641",5020
"642",5176
"643",5106
"644",5060
"645",4606
"646",4504
"647",5242
"648",5771
"649",4428
"650",4702
"651",5351
"652",5262
"653",5475
"654",5303
"655",5087
"656",4945
"657",5105
"658",5414
"659",5221
"660",5553
"661",4774
"662",4727
"663",4495
"664",5154
"665",4173
"666",4429
"667",5132
"668",4656
"669",3929
"670",4930
"671",5188
"672",4548
"673",4426
"674",5283
"675",5324
"676",5177
"677",4671
"678",4812
"679",5090
"680",4822
"681",5072
"682",4871
"683",5308
"684",5093
"685",5224
"686",4662
"687",5361
"688",4847
"689",5072
"690",4938
"691",5148
"692",4576
"693",4599
"694",4997
"695",5059
"696",4701
"697",5326
"698",4948
"699",5413
"700",5046
"701",4947
"702",4936
"703",4966
"704",4438
"705",4984
"706",5432
"707",5595
"708",4818
"709",4366
"710",5145
"711",5141
"712",5522
"713",5217
"714",5332
"715",4671
"716",4333
"717",4340
"718",4947
"719",4484
"720",4359
"721",5656
"722",4482
"723",5468
"724",4667
"725",5398
"726",4973
"727",4981
"728",5783
"729",4768
"730",4732
"731",4427
"732",4559
"733",5151
"734",4889
"735",4652
"736",4633
"737",4513
"738",4877
"739",4444
"740",4902
"741",5134
"742",5039
"743",5273
"744",4151
"745",4674
"746",5065
"747",5326
"748",5517
"749",5101
"750",4941
"751",5414
"752",5651
"753",4340
"754",5101
"755",4834
"756",4434
"757",5212
"758",5235
"759",5298
"760",5072
"761",4940
"762",4916
"763",5435
"764",4900
"765",3866
"766",4320
"767",4212
"768",4504
"769",4231
"770",4593
"771",4897
"772",4406
"773",4372
"774",4753
"775",4738
"776",4469
"777",4295
"778",4557
"779",4862
"780",4567
"781",4649
"782",4159
"783",4488
"784",4953
"785",4339
"786",4444
"787",4678
"788",4983
"789",4728
"790",4158
"791",4615
"792",4258
"793",4918
"794",5157
"795",4490
"796",4693
"797",5148
"798",5186
"799",3947
"800",5156
"801",4818
"802",5165
"803",4715
"804",5018
"805",4494
"806",4918
"807",5011
"808",4556
"809",4704
"810",4451
"811",5467
"812",4743
"813",4937
"814",5469
"815",5128
"816",4857
"817",5275
"818",4700
"819",5282
"820",5115
"821",4067
"822",4639
"823",4621
"824",4701
"825",4701
"826",4922
"827",5433
"828",5268
"829",5302
"830",5047
"831",5038
"832",4622
"833",4552
"834",4839
"835",4786
"836",3885
"837",4545
"838",4230
"839",4924
"840",4871
"841",4485
"842",4373
"843",4485
"844",4464
"845",4069
"846",4696
"847",4545
"848",4294
"849",4986
"850",4312
"851",3851
"852",3819
"853",5117
"854",4700
"855",4750
"856",4232
"857",3999
"858",4361
"859",4924
"860",4689
"861",4779
"862",3666
"863",4850
"864",4907
"865",4276
"866",5178
"867",3981
"868",4627
"869",4457
"870",5159
"871",5314
"872",4259
"873",4128
"874",5239
"875",4672
"876",4566
"877",5053
"878",4753
"879",3903
"880",4806
"881",4446
"882",4995
"883",4911
"884",4707
"885",4297
"886",4034
"887",4769
"888",5298
"889",4815
"890",5234
"891",5099
"892",4963
"893",5112
"894",4311
"895",4246
"896",4608
"897",4954
"898",4848
"899",4937
"900",4227
"901",4420
"902",4817
"903",5185
"904",5386
"905",5585
"906",4793
"907",4856
"908",4604
"909",3944
"910",4983
"911",4106
"912",4626
"913",4587
"914",3329
"915",5276
"916",4952
"917",3819
"918",3607
"919",3993
"920",4749
"921",4034
"922",5154
"923",3882
"924",4959
"925",4970
"926",3663
"927",5213
"928",5226
"929",3891
"930",4578
"931",5352
"932",3924
"933",4532
"934",4143
"935",5039
"936",4246
"937",4477
"938",4666
"939",4455
"940",4924
"941",4639
"942",4846
"943",4689
"944",4648
"945",4173
"946",3950
"947",4795
"948",3508
"949",4832
"950",4642
"951",4109
"952",4705
"953",4060
"954",5237
"955",4659
"956",4819
"957",3963
"958",4837
"959",4796
"960",4187
"961",4431
"962",3988
"963",4695
"964",4914
"965",4842
"966",3512
"967",4988
"968",4735
"969",4743
"970",4150
"971",4390
"972",4353
"973",4360
"974",3919
"975",5023
"976",4245
"977",4748
"978",4622
"979",5049
"980",4970
"981",4742
"982",4467
"983",4390
"984",4227
"985",4028
"986",4778
"987",4292
"988",4879
"989",5044
"990",4505
"991",4839
"992",4746
"993",4568
"994",3226
"995",4332
"996",5246
"997",3843
"998",4891
"999",4130
"1000",5156
"1001",4886
"1002",4591
"1003",4838
"1004",4828
"1005",NA
"1006",4678
"1007",4231
"1008",4529
"1009",4818
"1010",3871
"1011",4012
"1012",3408
"1013",3987
"1014",4503
"1015",4225
"1016",3963
"1017",5005
"1018",4091
"1019",4597
"1020",NA
"1021",4915
"1022",4734
"1023",4581
"1024",3992
"1025",4284
"1026",4395
"1027",3910
"1028",4728
"1029",4701
"1030",4322
"1031",4973
"1032",3870
"1033",4616
"1034",4747
"1035",4059
"1036",4332
"1037",4428
"1038",4173
"1039",3501
"1040",4804
"1041",4605
"1042",5102
"1043",4631
"1044",5213
"1045",4661
"1046",NA
"1047",4379
"1048",3972
"1049",4159
"1050",4008
"1051",3713
"1052",4859
"1053",4615
"1054",4513
"1055",4881
"1056",4204
"1057",4397
"1058",4037
"1059",4536
"1060",4312
"1061",4091
"1062",4214
"1063",3862
"1064",4474
"1065",5318
"1066",5008
"1067",3287
"1068",3922
"1069",4174
"1070",4176
"1071",4439
"1072",4024
"1073",4824
"1074",5237
"1075",4556
"1076",4289
"1077",4058
"1078",4622
"1079",4578
"1080",4222
"1081",4392
"1082",4838
"1083",4549
"1084",4483
"1085",5050
"1086",4531
"1087",4472
"1088",3588
"1089",4639
"1090",4493
"1091",4561
"1092",5035
"1093",5081
"1094",4906
"1095",5202
"1096",4520
"1097",4738
"1098",4814
"1099",4154
"1100",4897
"1101",4751
"1102",4677
"1103",4707
"1104",4421
"1105",4162
"1106",4637
"1107",4493
"1108",4630
"1109",4128
"1110",4236
"1111",4772
"1112",4380
"1113",4298
"1114",4821
"1115",4763
"1116",4294
"1117",5137
"1118",4310
"1119",4151
"1120",4913
"1121",4654
"1122",4350
"1123",4279
"1124",4694
"1125",4656
"1126",3835
"1127",5134
"1128",4806
"1129",4107
"1130",4519
"1131",4532
"1132",4687
"1133",4862
"1134",4529
"1135",3837
"1136",4678
"1137",5366
"1138",4855
"1139",4673
"1140",4295
"1141",4841
"1142",4627
"1143",4453
"1144",4713
"1145",4086
"1146",4276
"1147",4493
"1148",4099
"1149",4098
"1150",4573
"1151",4904
"1152",4523
"1153",4647
"1154",4501
"1155",4718
"1156",4715
"1157",4236
"1158",4447
"1159",4187
"1160",4737
"1161",4565
"1162",4137
"1163",4577
"1164",4228
"1165",3636
"1166",4533
"1167",4769
"1168",5012
"1169",4314
"1170",4343
"1171",4906
"1172",3587
"1173",4427
"1174",4562
"1175",4367
"1176",4482
"1177",4737
"1178",4741
"1179",4827
"1180",4525
"1181",4289
"1182",4482
"1183",4474
"1184",4102
"1185",5054
"1186",4815
"1187",4772
"1188",4219
"1189",4662
"1190",5066
"1191",4328
"1192",4424
"1193",5159
"1194",4528
"1195",4639
"1196",4804
"1197",4461
"1198",4176
"1199",4524
"1200",4686
"1201",3563
"1202",4587
"1203",4572
"1204",5214
"1205",4083
"1206",4404
"1207",3863
"1208",4108
"1209",4047
"1210",3674
"1211",4142
"1212",3788
"1213",3736
"1214",4091
"1215",3674
"1216",3662
"1217",3657
"1218",3959
"1219",4046
"1220",3989
"1221",3841
"1222",4294
"1223",3950
"1224",4377
"1225",4152
"1226",4607
"1227",3717
"1228",4042
"1229",4075
"1230",4643
"1231",3951
"1232",4701
"1233",3222
"1234",4169
"1235",4524
"1236",4060
"1237",4184
"1238",4099
"1239",4060
"1240",3523
"1241",4397
"1242",3725
"1243",4009
"1244",4086
"1245",4753
"1246",4338
"1247",4102
"1248",4133
"1249",3700
"1250",4434
"1251",4376
"1252",4753
"1253",4246
"1254",4145
"1255",3898
"1256",4526
"1257",4185
"1258",3977
"1259",4074
"1260",3861
"1261",3500
"1262",4084
"1263",4691
"1264",4287
"1265",4339
"1266",3866
"1267",3729
"1268",4089
"1269",4551
"1270",3922
"1271",4420
"1272",4440
"1273",4534
"1274",4308
"1275",4698
"1276",4212
"1277",3706
"1278",4392
"1279",4353
"1280",4818
"1281",4528
"1282",3849
"1283",4343
"1284",3598
"1285",3945
"1286",4181
"1287",4147
"1288",4060
"1289",4600
"1290",4640
"1291",3808
"1292",3754
"1293",4174
"1294",4506
"1295",4023
"1296",4501
"1297",4036
"1298",4247
"1299",4753
"1300",4074
"1301",4298
"1302",3749
"1303",3731
"1304",3459
"1305",4119
"1306",3346
"1307",4240
"1308",3880
"1309",3437
"1310",4011
"1311",4329
"1312",3782
"1313",3612
"1314",3999
"1315",4543
"1316",4026
"1317",3799
"1318",3250
"1319",4312
"1320",4004
"1321",3807
"1322",4377
"1323",3647
"1324",3432
"1325",3598
"1326",4474
"1327",4250
"1328",3745
"1329",4360
"1330",4054
"1331",4305
"1332",3703
"1333",4575
"1334",4715
"1335",4107
"1336",3840
"1337",4455
"1338",4370
"1339",4612
"1340",4077
"1341",3987
"1342",4184
"1343",3515
"1344",3396
"1345",4236
"1346",3874
"1347",4060
"1348",4198
"1349",4072
"1350",4106
"1351",4062
"1352",3934
"1353",4058
"1354",4123
"1355",3575
"1356",3706
"1357",3695
"1358",3827
"1359",3736
"1360",4177
"1361",4184
"1362",4507
"1363",4246
"1364",3777
"1365",3701
"1366",4158
"1367",4225
"1368",3337
"1369",4077
"1370",3685
"1371",3801
"1372",3997
"1373",3942
"1374",4067
"1375",3742
"1376",3563
"1377",3954
"1378",4363
"1379",4095
"1380",3937
"1381",4409
"1382",3953
"1383",3754
"1384",4542
"1385",4247
"1386",4052
"1387",4298
"1388",3715
"1389",4321
"1390",3890
"1391",4141
"1392",4009
"1393",3851
"1394",4552
"1395",3817
"1396",4314
"1397",4155
"1398",4334
"1399",4579
"1400",4445
"1401",4745
"1402",3939
"1403",4021
"1404",4110
"1405",3816
"1406",4518
"1407",3875
"1408",4495
"1409",4347
"1410",4108
"1411",4040
"1412",4123
"1413",4458
"1414",4089
"1415",4405
"1416",4088
"1417",4065
"1418",4010
"1419",4181
"1420",4009
"1421",3925
"1422",4296
"1423",4276
"1424",4933
"1425",4896
"1426",4462
"1427",4408
"1428",3725
"1429",4100
"1430",4341
"1431",4354
"1432",4022
"1433",4672
"1434",4453
"1435",4192
"1436",4251
"1437",4036
"1438",4828
"1439",4590
"1440",4253
"1441",4587
"1442",4815
"1443",4778
"1444",4365
"1445",4303
"1446",4446
"1447",4067
"1448",4150
"1449",4420
"1450",3986
"1451",4351
"1452",4246
"1453",4376
"1454",3935
"1455",3738
"1456",3981
"1457",4063
"1458",4802
"1459",4658
"1460",4482
"1461",4325
"1462",4236
"1463",4175
"1464",3990
"1465",4163
"1466",3990
"1467",3657
"1468",4236
"1469",3990
"1470",4491
"1471",4236
"1472",4518
"1473",4033
"1474",4356
"1475",4645
"1476",4219
"1477",4610
"1478",4645
"1479",4368
"1480",3484
"1481",4429
"1482",4266
"1483",4652
"1484",4773
"1485",4424
"1486",4366
"1487",4393
"1488",4099
"1489",4402
"1490",4032
"1491",4003
"1492",3924
"1493",4518
"1494",3927
"1495",4635
"1496",4423
"1497",4884
"1498",5146
"1499",4317
"1500",3866
"1501",3624
"1502",3716
"1503",4313
"1504",4499
"1505",3954
"1506",4421
"1507",4191
"1508",4198
"1509",4265
"1510",4198
"1511",4363
"1512",4200
"1513",4675
"1514",4307
"1515",4523
"1516",4025
"1517",3583
"1518",4363
"1519",4214
"1520",4389
"1521",4586
"1522",4245
"1523",4358
"1524",4469
"1525",4229
"1526",4389
"1527",4071
"1528",4256
"1529",4170
"1530",4220
"1531",4265
"1532",4356
"1533",4170
"1534",4405
"1535",3934
"1536",4317
"1537",4121
"1538",4435
"1539",4192
"1540",4293
"1541",4387
"1542",4755
"1543",4957
"1544",4414
"1545",4395
"1546",3833
"1547",4216
"1548",4204
"1549",4699
"1550",4269
"1551",4477
"1552",4928
"1553",3837
"1554",4656
"1555",4269
"1556",4566
"1557",4235
"1558",4071
"1559",4256
"1560",3879
"1561",4427
"1562",4764
"1563",4018
"1564",3846
"1565",4702
"1566",3994
"1567",4273
"1568",4676
"1569",3951
"1570",4288
"1571",4314
"1572",4404
"1573",4901
"1574",4099
"1575",4901
"1576",4459
"1577",3970
"1578",4443
"1579",4764
"1580",4243
"1581",4828
"1582",4695
"1583",4461
"1584",4639
"1585",4070
"1586",4173
"1587",4406
"1588",4177
"1589",3901
"1590",4404
"1591",4027
"1592",4236
"1593",3979
"1594",4211
"1595",4368
"1596",4731
"1597",4314
"1598",4613
"1599",4564
"1600",3853
"1601",4262
"1602",4054
"1603",4143
"1604",4484
"1605",3995
"1606",4675
"1607",4136
"1608",3896
"1609",3929
"1610",3858
"1611",3892
"1612",4304
"1613",4259
"1614",4155
"1615",4582
"1616",4077
"1617",4556
"1618",4355
"1619",3843
"1620",4311
"1621",4649
"1622",3969
"1623",4270
"1624",4904
"1625",3953
"1626",4638
"1627",2688
"1628",4393
"1629",4371
"1630",4699
"1631",4269
"1632",4771
"1633",4666
"1634",4152
"1635",4278
"1636",3822
"1637",4150
"1638",4477
"1639",5031
"1640",4066
"1641",4334
"1642",4552
"1643",4134
"1644",4313
"1645",4293
"1646",4414
"1647",4485
"1648",4286
"1649",3886
"1650",3895
"1651",4316
"1652",4655
"1653",4339
"1654",4419
"1655",4463
"1656",4842
"1657",3997
"1658",4324
"1659",4077
"1660",4134
"1661",3864
"1662",4635
"1663",4785
"1664",4260
"1665",4336
"1666",4377
"1667",4685
"1668",4557
"1669",4095
"1670",4067
"1671",4140
"1672",4167
"1673",4203
"1674",4039
"1675",3972
"1676",3932
"1677",4518
"1678",3666
"1679",4167
"1680",3850
"1681",4430
"1682",3548
"1683",3976
"1684",3966
"1685",4430
"1686",4167
"1687",4037
"1688",4819
"1689",4539
"1690",4993
"1691",4714
"1692",4486
"1693",4454
"1694",4021
"1695",4227
"1696",4250
"1697",3783
"1698",4493
"1699",3860
"1700",4006
"1701",5106
"1702",4108
"1703",4322
"1704",3965
"1705",3460
"1706",4357
"1707",4260
"1708",3769
"1709",3941
"1710",3329
"1711",4151
"1712",4515
"1713",3812
"1714",3605
"1715",4281
"1716",4581
"1717",4239
"1718",4112
"1719",4551
"1720",3868
"1721",4011
"1722",3947
"1723",3817
"1724",3980
"1725",4061
"1726",4418
"1727",4293
"1728",4309
"1729",3879
"1730",3372
"1731",4181
"1732",3998
"1733",3237
"1734",3826
"1735",4533
"1736",3335
"1737",4143
"1738",3957
"1739",4664
"1740",4330
"1741",4296
"1742",4658
"1743",4346
"1744",4200
"1745",4057
"1746",4261
"1747",3640
"1748",3930
"1749",4069
"1750",3597
"1751",4190
"1752",3838
"1753",4028
"1754",3555
"1755",3489
"1756",3349
"1757",4242
"1758",4253
"1759",3903
"1760",3639
"1761",4075
"1762",1773
"1763",4226
"1764",4160
"1765",4116
"1766",4859
"1767",4335
"1768",3411
"1769",4701
"1770",4604
"1771",4402
"1772",3765
"1773",4085
"1774",3896
"1775",4604
"1776",4579
"1777",4515
"1778",3657
"1779",3452
"1780",3956
"1781",4036
"1782",4510
"1783",3452
"1784",3956
"1785",4324
"1786",3567
"1787",4366
"1788",3988
"1789",4621
"1790",4523
"1791",4901
"1792",3982
"1793",4096
"1794",4505
"1795",4200
"1796",4084
"1797",4423
"1798",3779
"1799",3452
"1800",4291
"1801",3883
"1802",4017
"1803",4682
"1804",3988
"1805",3922
"1806",4103
"1807",4018
"1808",3896
"1809",4596
"1810",4100
"1811",4037
"1812",4169
"1813",3874
"1814",4249
"1815",3971
"1816",4943
"1817",4372
"1818",4324
"1819",3949
"1820",3269
"1821",4282
"1822",4282
"1823",4704
"1824",4362
"1825",4514
"1826",4055
"1827",2582
"1828",4458
"1829",4578
"1830",3737
"1831",3587
"1832",3859
"1833",4167
"1834",4122
"1835",4132
"1836",4288
"1837",3888
"1838",3928
"1839",4091
"1840",4107
"1841",4147
"1842",3651
"1843",3958
"1844",4144
"1845",3842
"1846",3920
"1847",4053
"1848",4074
"1849",4080
"1850",4072
"1851",4358
"1852",4063
"1853",2922
"1854",4186
"1855",4320
"1856",3927
"1857",3911
"1858",4042
"1859",4437
"1860",4266
"1861",5011
"1862",4335
"1863",4335
"1864",3871
"1865",4436
"1866",3942
"1867",3795
"1868",3760
"1869",3988
"1870",3956
"1871",4498
"1872",4656
"1873",4058
"1874",5045
"1875",3035
"1876",4190
"1877",3760
"1878",3726
"1879",4221
"1880",3746
"1881",4514
"1882",4123
"1883",3724
"1884",4210
"1885",4191
"1886",4469
"1887",4211
"1888",4062
"1889",4162
"1890",4315
"1891",4695
"1892",4402
"1893",4484
"1894",4149
"1895",4522
"1896",4323
"1897",4132
"1898",4342
"1899",3787
"1900",4763
"1901",4065
"1902",3997
"1903",4273
"1904",4159
"1905",4028
"1906",4176
"1907",4209
"1908",4381
"1909",3974
"1910",4615
"1911",3999
"1912",4400
"1913",4347
"1914",4034
"1915",2791
"1916",4488
"1917",4644
"1918",4651
"1919",4038
"1920",4596
"1921",4168
"1922",4597
"1923",4050
"1924",4184
"1925",4465
"1926",4014
"1927",4920
"1928",4018
"1929",3981
"1930",4336
"1931",4067
"1932",4225
"1933",4189
"1934",3463
"1935",3289
"1936",3345
"1937",4426
"1938",4458
"1939",3662
"1940",3919
"1941",4592
"1942",4121
"1943",4044
"1944",4859
"1945",4481
"1946",4443
"1947",4085
"1948",4500
"1949",4355
"1950",4676
"1951",4128
"1952",4520
"1953",4124
"1954",3751
"1955",4759
"1956",4848
"1957",4514
"1958",4055
"1959",4337
"1960",4668
"1961",4472
"1962",4093
"1963",4247
"1964",3939
"1965",4450
"1966",4640
"1967",4250
"1968",3248
"1969",4165
"1970",4168
"1971",4626
"1972",4516
"1973",4189
"1974",4079
"1975",3590
"1976",3962
"1977",4397
"1978",4247
"1979",4685
"1980",4869
"1981",3799
"1982",4388
"1983",4445
"1984",4428
"1985",4193
"1986",3304
"1987",3657
"1988",4256
"1989",3982
"1990",2943
"1991",3803
"1992",4029
"1993",3549
"1994",3598
"1995",3202
"1996",4381
"1997",4607
"1998",3209
"1999",4394
"2000",4766
"2001",4223
"2002",4557
"2003",4248
"2004",3762
"2005",4280
"2006",4673
"2007",4304
"2008",3827
"2009",4087
"2010",3434
"2011",4157
"2012",4167
"2013",3273
"2014",4837
"2015",4268
"2016",3962
"2017",3998
"2018",4457
"2019",4125
"2020",3827
"2021",4181
"2022",3757
"2023",4194
"2024",3786
"2025",3366
"2026",4125
"2027",3970
"2028",2541
"2029",3632
"2030",4006
"2031",4006
"2032",3686
"2033",4275
"2034",4254
"2035",3939
"2036",4774
"2037",3939
"2038",3650
"2039",4297
"2040",4084
"2041",3759
"2042",4597
"2043",4307
"2044",4073
"2045",2997
"2046",4025
"2047",4291
"2048",3958
"2049",4112
"2050",4329
"2051",3930
"2052",3038
"2053",3994
"2054",4114
"2055",3549
"2056",4194
"2057",3969
"2058",4384
"2059",4253
"2060",4279
"2061",4414
"2062",4311
"2063",4414
"2064",3818
"2065",4329
"2066",4387
"2067",4327
"2068",4012
"2069",4261
"2070",4087
"2071",4375
"2072",3765
"2073",4068
"2074",3742
"2075",4076
"2076",3760
"2077",4514
"2078",4063
"2079",3774
"2080",3933
"2081",3878
"2082",3247
"2083",3508
"2084",4295
"2085",4141
"2086",3992
"2087",4026
"2088",3580
"2089",3488
"2090",4471
"2091",4199
"2092",3880
"2093",5103
"2094",4697
"2095",4353
"2096",4023
"2097",4023
"2098",4148
"2099",4207
"2100",3360
"2101",3360
"2102",3808
"2103",3960
"2104",4370
"2105",3484
"2106",3958
"2107",3965
"2108",3903
"2109",4021
"2110",4054
"2111",3432
"2112",4273
"2113",3626
"2114",3813
"2115",4134
"2116",3896
"2117",4258
"2118",3666
"2119",3694
"2120",3936
"2121",3777
"2122",4134
"2123",3884
"2124",4071
"2125",4030
"2126",3788
"2127",4134
"2128",3477
"2129",4095
"2130",3818
"2131",3992
"2132",3900
"2133",3431
"2134",3771
"2135",4371
"2136",4257
"2137",3342
"2138",3958
"2139",3835
"2140",3811
