"","NDVI2012"
"228",6059
"229",5697
"230",6199
"231",7316
"232",5844
"233",6951
"234",6118
"235",5725
"236",5931
"237",5249
"238",6389
"239",5310
"240",6303
"241",6053
"242",6423
"243",3946
"244",5414
"245",6362
"246",5781
"247",5376
"248",6990
"249",6039
"250",6064
"251",5424
"252",4683
"253",4579
"254",6703
"255",6234
"256",6081
"257",5223
"258",5733
"259",6623
"260",5702
"261",6972
"262",5734
"263",5490
"264",5351
"265",4681
"266",6386
"267",6825
"268",6648
"269",6563
"270",6364
"271",6223
"272",5942
"273",5027
"274",5782
"275",5477
"276",4866
"277",5625
"278",5501
"279",7445
"280",7129
"281",5842
"282",6874
"283",6512
"284",6952
"285",6766
"286",5662
"287",6471
"288",5617
"289",5110
"290",5574
"291",5426
"292",5810
"293",6304
"294",5538
"295",6565
"296",6140
"297",6873
"298",7233
"299",6252
"300",6323
"301",5850
"302",4922
"303",5370
"304",5751
"305",5237
"306",6685
"307",6271
"308",7217
"309",6659
"310",7375
"311",6994
"312",7016
"313",6652
"314",6426
"315",5557
"316",4834
"317",4334
"318",4954
"319",5838
"320",4725
"321",5440
"322",6269
"323",5298
"324",7140
"325",6850
"326",6870
"327",6891
"328",6752
"329",5891
"330",6247
"331",4788
"332",5194
"333",4813
"334",5506
"335",4750
"336",5506
"337",5957
"338",6331
"339",6120
"340",6946
"341",6497
"342",5484
"343",5132
"344",5048
"345",6815
"346",5470
"347",4434
"348",6421
"349",7884
"350",7306
"351",7305
"352",6776
"353",5521
"354",5802
"355",5398
"356",5855
"357",7305
"358",6234
"359",5722
"360",6909
"361",7283
"362",7184
"363",6967
"364",7163
"365",7304
"366",6818
"367",6086
"368",4831
"369",5833
"370",6142
"371",6257
"372",5703
"373",6964
"374",5735
"375",6989
"376",6368
"377",5416
"378",5544
"379",6336
"380",5883
"381",6948
"382",7707
"383",5919
"384",5639
"385",6403
"386",6994
"387",4876
"388",6948
"389",6053
"390",6885
"391",6276
"392",5213
"393",5361
"394",5392
"395",4746
"396",6546
"397",6293
"398",6939
"399",6854
"400",6826
"401",6448
"402",6155
"403",5353
"404",6054
"405",5432
"406",6001
"407",7232
"408",5949
"409",7224
"410",6552
"411",5042
"412",5732
"413",6604
"414",5970
"415",6221
"416",6523
"417",6429
"418",7289
"419",7289
"420",6125
"421",2805
"422",7898
"423",7612
"424",6829
"425",6148
"426",7221
"427",6647
"428",6883
"429",6931
"430",5986
"431",7074
"432",7761
"433",6979
"434",5846
"435",7235
"436",5849
"437",5715
"438",5225
"439",6346
"440",5180
"441",7099
"442",7266
"443",6085
"444",6195
"445",7371
"446",6542
"447",7204
"448",6539
"449",6061
"450",6393
"451",7107
"452",6147
"453",5169
"454",6185
"455",7013
"456",7513
"457",7567
"458",6970
"459",6080
"460",5338
"461",6612
"462",6913
"463",6918
"464",7477
"465",6897
"466",6507
"467",6500
"468",6874
"469",6584
"470",7267
"471",6958
"472",6365
"473",6155
"474",5369
"475",4957
"476",5852
"477",7341
"478",7304
"479",6993
"480",6756
"481",7868
"482",7099
"483",7058
"484",7812
"485",6210
"486",5320
"487",4962
"488",5143
"489",5027
"490",6602
"491",7414
"492",7209
"493",6761
"494",7575
"495",6559
"496",6898
"497",6384
"498",4848
"499",4906
"500",7763
"501",6601
"502",6477
"503",6822
"504",7533
"505",6322
"506",7243
"507",5158
"508",5626
"509",6538
"510",6624
"511",5970
"512",6634
"513",6948
"514",7192
"515",5203
"516",6795
"517",7086
"518",6976
"519",7103
"520",7643
"521",7656
"522",6616
"523",6193
"524",5375
"525",7607
"526",6649
"527",7544
"528",7481
"529",6874
"530",5473
"531",5954
"532",7003
"533",6646
"534",8011
"535",7029
"536",7032
"537",6231
"538",6609
"539",6544
"540",6797
"541",8191
"542",6592
"543",7339
"544",6318
"545",7094
"546",6746
"547",6971
"548",6999
"549",6559
"550",8612
"551",7023
"552",7647
"553",7349
"554",6529
"555",7812
"556",8405
"557",7416
"558",7194
"559",7155
"560",7407
"561",7600
"562",5830
"563",6650
"564",8735
"565",7487
"566",7427
"567",7260
"568",6891
"569",6757
"570",8151
"571",8421
"572",7730
"573",7142
"574",6286
"575",7224
"576",6498
"577",8176
"578",8226
"579",7404
"580",7223
"581",6083
"582",6763
"583",6130
"584",7001
"585",7844
"586",8023
"587",8057
"588",7823
"589",8119
"590",7914
"591",6528
"592",6887
"593",7205
"594",6490
"595",8107
"596",8031
"597",8057
"598",7906
"599",8126
"600",7252
"601",8326
"602",7449
"603",7058
"604",8171
"605",7777
"606",8201
"607",8418
"608",8337
"609",7527
"610",6626
"611",7764
"612",8126
"613",8396
"614",8472
"615",8407
"616",8427
"617",7058
"618",7188
"619",8218
"620",8362
"621",8487
"622",7944
"623",7448
"624",7906
"625",7961
"626",8096
"627",8140
"628",8370
"629",8358
"630",8146
"631",7584
"632",5784
"633",8391
"634",8286
"635",8640
"636",7787
"637",6994
"638",7913
"639",7251
"640",6785
"641",7406
"642",8227
"643",8173
"644",8540
"645",8220
"646",7808
"647",8129
"648",8089
"649",8517
"650",8339
"651",7656
"652",7530
"653",8377
"654",7764
"655",7579
"656",8105
"657",8328
"658",8386
"659",7987
"660",7356
"661",7839
"662",7922
"663",8276
"664",8022
"665",8223
"666",8001
"667",8222
"668",7606
"669",8493
"670",7423
"671",7993
"672",8089
"673",8503
"674",8390
"675",7468
"676",7634
"677",7339
"678",8045
"679",7715
"680",7374
"681",7435
"682",7938
"683",7791
"684",8208
"685",8354
"686",7747
"687",7827
"688",7398
"689",7548
"690",7913
"691",7342
"692",7391
"693",8279
"694",8223
"695",7820
"696",8042
"697",7347
"698",7059
"699",7300
"700",7636
"701",8025
"702",8002
"703",7275
"704",8053
"705",7650
"706",7856
"707",7604
"708",7623
"709",7294
"710",7718
"711",7520
"712",7179
"713",7583
"714",7923
"715",7743
"716",6419
"717",7807
"718",7037
"719",6765
"720",7782
"721",7276
"722",7520
"723",7241
"724",8394
"725",6928
"726",7482
"727",7730
"728",7390
"729",6147
"730",7691
"731",7611
"732",7362
"733",7030
"734",7544
"735",7868
"736",6300
"737",7210
"738",6829
"739",6452
"740",7911
"741",7787
"742",7669
"743",8466
"744",6633
"745",5190
"746",6927
"747",7916
"748",8022
"749",7332
"750",7377
"751",7395
"752",7697
"753",8230
"754",7307
"755",7142
"756",8336
"757",8132
"758",8347
"759",7245
"760",7246
"761",7194
"762",5931
"763",6332
"764",6396
"765",8343
"766",8204
"767",8376
"768",7979
"769",7248
"770",7006
"771",8486
"772",8059
"773",8007
"774",6243
"775",5751
"776",5289
"777",8362
"778",7701
"779",8537
"780",8350
"781",6603
"782",7922
"783",8391
"784",6801
"785",8430
"786",8317
"787",8069
"788",8406
"789",7537
"790",7795
"791",6861
"792",8167
"793",6177
"794",7694
"795",7060
"796",8024
"797",8006
"798",8304
"799",8369
"800",8162
"801",7385
"802",7833
"803",8619
"804",7569
"805",8319
"806",8282
"807",7127
"808",7617
"809",7110
"810",7975
"811",7405
"812",7343
"813",8252
"814",8269
"815",8310
"816",7743
"817",7833
"818",8182
"819",8262
"820",8610
"821",5714
"822",7294
"823",8529
"824",8379
"825",8379
"826",8086
"827",8259
"828",8592
"829",7060
"830",7145
"831",7888
"832",8363
"833",7517
"834",7278
"835",8387
"836",8730
"837",8487
"838",8408
"839",8143
"840",7421
"841",6181
"842",8541
"843",8697
"844",7902
"845",7722
"846",6794
"847",7073
"848",6659
"849",7303
"850",8548
"851",8138
"852",8310
"853",8532
"854",8183
"855",7766
"856",7772
"857",8342
"858",8125
"859",7616
"860",7446
"861",7177
"862",5080
"863",7206
"864",8573
"865",8400
"866",8607
"867",8394
"868",7013
"869",6588
"870",7163
"871",8319
"872",8716
"873",8713
"874",8499
"875",8385
"876",7272
"877",7325
"878",8033
"879",8384
"880",8032
"881",8243
"882",7779
"883",7835
"884",8506
"885",8385
"886",8513
"887",8535
"888",7796
"889",7000
"890",7171
"891",7243
"892",6965
"893",7119
"894",6403
"895",8668
"896",8760
"897",7475
"898",8725
"899",8738
"900",7931
"901",7505
"902",7565
"903",7152
"904",8348
"905",8586
"906",8685
"907",8605
"908",8476
"909",8459
"910",8340
"911",7607
"912",8191
"913",7989
"914",8621
"915",8721
"916",7202
"917",8779
"918",8620
"919",8679
"920",7887
"921",8168
"922",7738
"923",8650
"924",8554
"925",8085
"926",8766
"927",8841
"928",8595
"929",8776
"930",8232
"931",7267
"932",8495
"933",7012
"934",8652
"935",7335
"936",7446
"937",7114
"938",7757
"939",7902
"940",7962
"941",7550
"942",8481
"943",7705
"944",7552
"945",6143
"946",8855
"947",7953
"948",6491
"949",6173
"950",8724
"951",8632
"952",6679
"953",8722
"954",8249
"955",8041
"956",8155
"957",8942
"958",8622
"959",7580
"960",6035
"961",8653
"962",8743
"963",8526
"964",8631
"965",8695
"966",8760
"967",8844
"968",8569
"969",7354
"970",6111
"971",8566
"972",8538
"973",8687
"974",8554
"975",8301
"976",8451
"977",8488
"978",8588
"979",8215
"980",8192
"981",7964
"982",7764
"983",7133
"984",7753
"985",7994
"986",8001
"987",8403
"988",8077
"989",8102
"990",8195
"991",7631
"992",7179
"993",7637
"994",6560
"995",7335
"996",8000
"997",8408
"998",7876
"999",7816
"1000",8366
"1001",8346
"1002",8006
"1003",7748
"1004",7586
"1005",NA
"1006",8135
"1007",8186
"1008",8034
"1009",8188
"1010",7723
"1011",6821
"1012",6730
"1013",8472
"1014",8059
"1015",7851
"1016",7361
"1017",7261
"1018",6693
"1019",7371
"1020",NA
"1021",8061
"1022",7914
"1023",7611
"1024",6858
"1025",6925
"1026",7971
"1027",8168
"1028",7609
"1029",7946
"1030",6925
"1031",6847
"1032",6514
"1033",8008
"1034",7415
"1035",6932
"1036",6571
"1037",7044
"1038",6900
"1039",7145
"1040",7946
"1041",7587
"1042",7930
"1043",8114
"1044",7680
"1045",7041
"1046",NA
"1047",7894
"1048",6968
"1049",6549
"1050",7003
"1051",7670
"1052",7705
"1053",6960
"1054",7183
"1055",7182
"1056",6829
"1057",7520
"1058",7588
"1059",7354
"1060",7390
"1061",7670
"1062",7535
"1063",7777
"1064",7027
"1065",7494
"1066",6631
"1067",7122
"1068",7491
"1069",7523
"1070",7597
"1071",7598
"1072",8138
"1073",7262
"1074",7142
"1075",6991
"1076",7795
"1077",8229
"1078",8151
"1079",7388
"1080",7438
"1081",6206
"1082",7525
"1083",7320
"1084",7480
"1085",7614
"1086",7155
"1087",7012
"1088",6952
"1089",7291
"1090",7736
"1091",7349
"1092",7199
"1093",7231
"1094",7656
"1095",6814
"1096",7104
"1097",7040
"1098",7174
"1099",7369
"1100",7145
"1101",7551
"1102",7598
"1103",8026
"1104",7303
"1105",6764
"1106",6842
"1107",7812
"1108",7420
"1109",6893
"1110",7204
"1111",7627
"1112",7765
"1113",7087
"1114",6832
"1115",7334
"1116",7743
"1117",7361
"1118",7372
"1119",7080
"1120",7685
"1121",7176
"1122",7084
"1123",7338
"1124",6849
"1125",7801
"1126",6665
"1127",7302
"1128",8298
"1129",7863
"1130",7176
"1131",7814
"1132",7007
"1133",7481
"1134",7325
"1135",6515
"1136",7533
"1137",7457
"1138",7587
"1139",7976
"1140",6362
"1141",7895
"1142",7734
"1143",7820
"1144",7874
"1145",7344
"1146",7248
"1147",8165
"1148",7792
"1149",7466
"1150",7731
"1151",7500
"1152",7312
"1153",7854
"1154",7282
"1155",7991
"1156",7645
"1157",7835
"1158",7451
"1159",7969
"1160",8136
"1161",8072
"1162",7327
"1163",7788
"1164",7796
"1165",7820
"1166",7133
"1167",7917
"1168",7916
"1169",7651
"1170",7902
"1171",7780
"1172",6675
"1173",6965
"1174",7319
"1175",6567
"1176",8012
"1177",7330
"1178",7788
"1179",8301
"1180",7748
"1181",6785
"1182",7605
"1183",7622
"1184",6193
"1185",7612
"1186",7687
"1187",6786
"1188",7586
"1189",7871
"1190",6605
"1191",7012
"1192",7160
"1193",6907
"1194",7117
"1195",6818
"1196",6973
"1197",7646
"1198",7481
"1199",6621
"1200",7131
"1201",5718
"1202",6561
"1203",7040
"1204",7150
"1205",7389
"1206",7331
"1207",7086
"1208",6854
"1209",7370
"1210",6824
"1211",7284
"1212",6599
"1213",7732
"1214",7581
"1215",7043
"1216",6837
"1217",6875
"1218",7380
"1219",7420
"1220",6999
"1221",7016
"1222",7200
"1223",7155
"1224",7107
"1225",5622
"1226",7599
"1227",7217
"1228",7124
"1229",6589
"1230",7820
"1231",7176
"1232",7430
"1233",6714
"1234",7079
"1235",7531
"1236",6480
"1237",6831
"1238",6970
"1239",7350
"1240",6861
"1241",6422
"1242",7265
"1243",6599
"1244",7227
"1245",7574
"1246",6702
"1247",6545
"1248",7308
"1249",5862
"1250",5553
"1251",7312
"1252",7216
"1253",7207
"1254",7177
"1255",6333
"1256",6722
"1257",5693
"1258",5652
"1259",6497
"1260",6465
"1261",5840
"1262",7026
"1263",7401
"1264",6573
"1265",6876
"1266",5949
"1267",6156
"1268",5187
"1269",7035
"1270",7560
"1271",6771
"1272",7453
"1273",7460
"1274",6902
"1275",6680
"1276",7661
"1277",7399
"1278",6558
"1279",6904
"1280",7402
"1281",7549
"1282",5560
"1283",6630
"1284",5981
"1285",7003
"1286",6321
"1287",7352
"1288",7026
"1289",6820
"1290",6914
"1291",6489
"1292",7088
"1293",8044
"1294",6965
"1295",5500
"1296",6256
"1297",7328
"1298",6655
"1299",7644
"1300",6446
"1301",5963
"1302",5641
"1303",7096
"1304",6246
"1305",6366
"1306",6897
"1307",6894
"1308",5984
"1309",6652
"1310",6631
"1311",6098
"1312",5485
"1313",5691
"1314",6236
"1315",6746
"1316",6391
"1317",6754
"1318",5909
"1319",6550
"1320",6806
"1321",6734
"1322",6347
"1323",5883
"1324",5718
"1325",5796
"1326",7059
"1327",7012
"1328",7029
"1329",6949
"1330",7706
"1331",6746
"1332",6585
"1333",6485
"1334",7159
"1335",6912
"1336",7000
"1337",6572
"1338",6491
"1339",6020
"1340",6599
"1341",6585
"1342",5848
"1343",6240
"1344",5891
"1345",7416
"1346",6817
"1347",5653
"1348",6792
"1349",6360
"1350",7717
"1351",6490
"1352",6484
"1353",7182
"1354",6409
"1355",6699
"1356",5915
"1357",7468
"1358",6734
"1359",7097
"1360",6761
"1361",5835
"1362",7578
"1363",7519
"1364",6971
"1365",7425
"1366",5694
"1367",6413
"1368",7346
"1369",7848
"1370",7723
"1371",7810
"1372",7655
"1373",6832
"1374",7254
"1375",6292
"1376",7219
"1377",7927
"1378",7185
"1379",7535
"1380",7400
"1381",7621
"1382",7289
"1383",6367
"1384",7015
"1385",7488
"1386",6813
"1387",6959
"1388",6850
"1389",7051
"1390",6948
"1391",7258
"1392",7300
"1393",6046
"1394",6751
"1395",6403
"1396",7120
"1397",7482
"1398",6530
"1399",6066
"1400",5644
"1401",6799
"1402",8082
"1403",7651
"1404",7658
"1405",7099
"1406",6594
"1407",5725
"1408",7130
"1409",7665
"1410",6754
"1411",7599
"1412",8040
"1413",7054
"1414",6203
"1415",7199
"1416",5879
"1417",7605
"1418",6826
"1419",7123
"1420",7610
"1421",7208
"1422",7309
"1423",6432
"1424",6869
"1425",6925
"1426",7247
"1427",7177
"1428",6660
"1429",6678
"1430",6785
"1431",7339
"1432",7605
"1433",7440
"1434",6652
"1435",7436
"1436",6218
"1437",7765
"1438",7109
"1439",6109
"1440",7493
"1441",6681
"1442",6984
"1443",7256
"1444",7022
"1445",6729
"1446",7043
"1447",7106
"1448",6414
"1449",7238
"1450",7618
"1451",7010
"1452",7180
"1453",7888
"1454",7255
"1455",7752
"1456",7450
"1457",6524
"1458",6618
"1459",6518
"1460",6157
"1461",6604
"1462",7457
"1463",7553
"1464",6977
"1465",7571
"1466",7463
"1467",6908
"1468",6910
"1469",7463
"1470",7464
"1471",6910
"1472",7622
"1473",7275
"1474",6244
"1475",7416
"1476",7602
"1477",7212
"1478",7416
"1479",7514
"1480",7177
"1481",6472
"1482",6624
"1483",6768
"1484",7217
"1485",7766
"1486",7796
"1487",6034
"1488",7690
"1489",7364
"1490",7053
"1491",7888
"1492",7319
"1493",7555
"1494",6928
"1495",6241
"1496",7744
"1497",6985
"1498",7231
"1499",7278
"1500",7458
"1501",7416
"1502",6793
"1503",7202
"1504",7682
"1505",7197
"1506",8050
"1507",7704
"1508",7700
"1509",7536
"1510",7700
"1511",7451
"1512",6944
"1513",7282
"1514",7185
"1515",7317
"1516",7062
"1517",7270
"1518",7451
"1519",6878
"1520",7049
"1521",6560
"1522",8163
"1523",7533
"1524",8163
"1525",7355
"1526",7585
"1527",7711
"1528",6844
"1529",7870
"1530",7760
"1531",7325
"1532",7642
"1533",7870
"1534",6645
"1535",7053
"1536",7557
"1537",6356
"1538",7972
"1539",7764
"1540",7798
"1541",7762
"1542",7641
"1543",6560
"1544",7102
"1545",7674
"1546",7692
"1547",7801
"1548",7474
"1549",7523
"1550",7267
"1551",7498
"1552",7135
"1553",7046
"1554",7741
"1555",7879
"1556",7585
"1557",8173
"1558",7483
"1559",7362
"1560",7579
"1561",7764
"1562",7526
"1563",7376
"1564",7706
"1565",7391
"1566",7265
"1567",7033
"1568",7093
"1569",7081
"1570",7144
"1571",7293
"1572",7489
"1573",7652
"1574",7689
"1575",7652
"1576",7682
"1577",6870
"1578",7213
"1579",7406
"1580",7784
"1581",7565
"1582",7011
"1583",6877
"1584",7366
"1585",7471
"1586",7453
"1587",7598
"1588",6806
"1589",7108
"1590",7867
"1591",6739
"1592",7282
"1593",7797
"1594",6760
"1595",7052
"1596",6058
"1597",7109
"1598",6736
"1599",7578
"1600",7337
"1601",6884
"1602",7650
"1603",7832
"1604",7589
"1605",7102
"1606",7018
"1607",7259
"1608",7106
"1609",7121
"1610",6030
"1611",7204
"1612",7352
"1613",6412
"1614",7332
"1615",7539
"1616",7705
"1617",7563
"1618",7591
"1619",6221
"1620",7612
"1621",7676
"1622",7668
"1623",7398
"1624",7432
"1625",7444
"1626",7223
"1627",4540
"1628",6629
"1629",6875
"1630",7685
"1631",7350
"1632",7150
"1633",7075
"1634",6919
"1635",7616
"1636",7862
"1637",7536
"1638",7510
"1639",6813
"1640",6735
"1641",7496
"1642",7571
"1643",7412
"1644",7459
"1645",7598
"1646",7062
"1647",7551
"1648",7260
"1649",7792
"1650",7837
"1651",6842
"1652",8203
"1653",7356
"1654",7490
"1655",7837
"1656",6921
"1657",7164
"1658",7355
"1659",7317
"1660",6725
"1661",7176
"1662",7534
"1663",7255
"1664",7187
"1665",6955
"1666",7541
"1667",6626
"1668",7565
"1669",7900
"1670",6434
"1671",6955
"1672",7967
"1673",6663
"1674",7073
"1675",7480
"1676",7923
"1677",7831
"1678",7394
"1679",7967
"1680",7369
"1681",6984
"1682",7429
"1683",8229
"1684",7078
"1685",6981
"1686",6842
"1687",7109
"1688",6899
"1689",7724
"1690",7996
"1691",7804
"1692",7632
"1693",8132
"1694",6239
"1695",7723
"1696",6998
"1697",7042
"1698",7995
"1699",6656
"1700",7745
"1701",6894
"1702",6615
"1703",7753
"1704",7722
"1705",7115
"1706",6560
"1707",7701
"1708",6487
"1709",7915
"1710",7457
"1711",7881
"1712",7652
"1713",7314
"1714",7102
"1715",6971
"1716",6593
"1717",7532
"1718",7099
"1719",7621
"1720",6778
"1721",7730
"1722",7633
"1723",7904
"1724",7872
"1725",7468
"1726",7699
"1727",8042
"1728",7182
"1729",7556
"1730",7277
"1731",7668
"1732",7653
"1733",7372
"1734",7017
"1735",7454
"1736",7397
"1737",6352
"1738",7590
"1739",7023
"1740",7842
"1741",7182
"1742",7667
"1743",7464
"1744",7693
"1745",7373
"1746",7659
"1747",6911
"1748",6717
"1749",7734
"1750",6192
"1751",7616
"1752",8368
"1753",7833
"1754",7850
"1755",6520
"1756",6175
"1757",7543
"1758",7031
"1759",6678
"1760",7802
"1761",6943
"1762",2502
"1763",6924
"1764",7230
"1765",7471
"1766",7455
"1767",7638
"1768",7364
"1769",7489
"1770",7477
"1771",7784
"1772",7235
"1773",6958
"1774",6131
"1775",7477
"1776",7873
"1777",7672
"1778",6842
"1779",6682
"1780",6599
"1781",6561
"1782",7374
"1783",6682
"1784",6599
"1785",7439
"1786",7933
"1787",7620
"1788",7312
"1789",8025
"1790",7580
"1791",7335
"1792",6876
"1793",7237
"1794",7638
"1795",6652
"1796",7934
"1797",7520
"1798",6994
"1799",6512
"1800",7119
"1801",6307
"1802",7918
"1803",7097
"1804",7175
"1805",7609
"1806",7298
"1807",7106
"1808",7657
"1809",7678
"1810",8131
"1811",7654
"1812",7646
"1813",7640
"1814",8016
"1815",7592
"1816",7727
"1817",7558
"1818",7705
"1819",7794
"1820",7465
"1821",7248
"1822",7248
"1823",6787
"1824",7338
"1825",7205
"1826",7412
"1827",4552
"1828",7025
"1829",7364
"1830",7340
"1831",6076
"1832",7134
"1833",6896
"1834",7477
"1835",7495
"1836",7669
"1837",7053
"1838",7048
"1839",6857
"1840",7952
"1841",7686
"1842",7100
"1843",7339
"1844",7183
"1845",7273
"1846",6377
"1847",6690
"1848",7395
"1849",6972
"1850",7432
"1851",7253
"1852",7766
"1853",5177
"1854",7779
"1855",7446
"1856",7151
"1857",6549
"1858",7434
"1859",7158
"1860",7169
"1861",7822
"1862",7206
"1863",7206
"1864",6924
"1865",7778
"1866",6731
"1867",7785
"1868",6853
"1869",7189
"1870",7077
"1871",7473
"1872",7416
"1873",7543
"1874",8117
"1875",3688
"1876",6997
"1877",7501
"1878",6837
"1879",7081
"1880",6949
"1881",7312
"1882",7776
"1883",6713
"1884",7367
"1885",7361
"1886",6432
"1887",6861
"1888",7167
"1889",6408
"1890",6854
"1891",7774
"1892",7767
"1893",7045
"1894",7017
"1895",6427
"1896",7597
"1897",7337
"1898",7066
"1899",5894
"1900",7837
"1901",7807
"1902",7422
"1903",7491
"1904",6964
"1905",7939
"1906",7030
"1907",7475
"1908",7372
"1909",6894
"1910",6935
"1911",7387
"1912",6369
"1913",6464
"1914",7451
"1915",4055
"1916",7357
"1917",7268
"1918",7338
"1919",6344
"1920",6514
"1921",6775
"1922",6960
"1923",6918
"1924",6694
"1925",7101
"1926",6905
"1927",7498
"1928",6791
"1929",6680
"1930",6976
"1931",6885
"1932",6913
"1933",7042
"1934",4737
"1935",4916
"1936",3910
"1937",6936
"1938",6636
"1939",6546
"1940",6209
"1941",7167
"1942",6878
"1943",7009
"1944",7720
"1945",6723
"1946",7547
"1947",7068
"1948",6475
"1949",6847
"1950",7368
"1951",6237
"1952",7659
"1953",7186
"1954",7427
"1955",7314
"1956",7309
"1957",7109
"1958",6042
"1959",6839
"1960",7261
"1961",6598
"1962",7030
"1963",6734
"1964",7150
"1965",6769
"1966",7074
"1967",5995
"1968",5386
"1969",6543
"1970",7781
"1971",7224
"1972",7223
"1973",7083
"1974",6829
"1975",6586
"1976",5557
"1977",7373
"1978",7038
"1979",7524
"1980",7364
"1981",6473
"1982",7053
"1983",6919
"1984",7104
"1985",5840
"1986",6655
"1987",6725
"1988",6502
"1989",6311
"1990",4554
"1991",5854
"1992",7359
"1993",4909
"1994",6489
"1995",5789
"1996",6735
"1997",6882
"1998",4631
"1999",7104
"2000",7426
"2001",8149
"2002",7859
"2003",6844
"2004",6099
"2005",7190
"2006",7924
"2007",6920
"2008",6632
"2009",6606
"2010",4774
"2011",7144
"2012",6972
"2013",5995
"2014",7002
"2015",6056
"2016",6020
"2017",6791
"2018",7278
"2019",6973
"2020",6562
"2021",7487
"2022",5770
"2023",6879
"2024",6810
"2025",4931
"2026",7145
"2027",7011
"2028",3703
"2029",4238
"2030",6205
"2031",6205
"2032",5606
"2033",7323
"2034",7133
"2035",6800
"2036",7017
"2037",6800
"2038",6244
"2039",6821
"2040",5966
"2041",6881
"2042",7359
"2043",6608
"2044",7113
"2045",4599
"2046",6920
"2047",6932
"2048",6950
"2049",6948
"2050",6972
"2051",6523
"2052",4005
"2053",7110
"2054",6897
"2055",5246
"2056",7041
"2057",7087
"2058",6978
"2059",7230
"2060",7360
"2061",7304
"2062",6370
"2063",6705
"2064",6880
"2065",7270
"2066",7341
"2067",7310
"2068",7248
"2069",6240
"2070",7321
"2071",7404
"2072",5884
"2073",6778
"2074",5520
"2075",6668
"2076",6191
"2077",7100
"2078",5871
"2079",6599
"2080",6925
"2081",7375
"2082",4581
"2083",6449
"2084",6943
"2085",6606
"2086",6870
"2087",6260
"2088",7081
"2089",4844
"2090",7296
"2091",6643
"2092",6880
"2093",7782
"2094",6587
"2095",7552
"2096",6261
"2097",6261
"2098",7256
"2099",7398
"2100",5359
"2101",5359
"2102",6317
"2103",7198
"2104",6481
"2105",6470
"2106",6958
"2107",6140
"2108",6650
"2109",6134
"2110",6989
"2111",5274
"2112",6720
"2113",6396
"2114",6994
"2115",7392
"2116",6834
"2117",6720
"2118",6570
"2119",5726
"2120",6592
"2121",6674
"2122",7691
"2123",6044
"2124",7379
"2125",7797
"2126",5720
"2127",6464
"2128",6112
"2129",6517
"2130",7079
"2131",6428
"2132",6308
"2133",6259
"2134",6932
"2135",7896
"2136",7331
"2137",6017
"2138",6984
"2139",6691
