"","EVI2016"
"399",4610
"400",3261
"401",3203
"402",3374
"403",2788
"404",4278
"405",2414
"406",4840
"407",4989
"408",4551
"409",4523
"410",4123
"411",4054
"412",3442
"413",3763
"414",3475
"415",3661
"416",4541
"417",4238
"418",4495
"419",4495
"420",4512
"421",1479
"422",4694
"423",4238
"424",3404
"425",3122
"426",3659
"427",2977
"428",3155
"429",3743
"430",4934
"431",4537
"432",4667
"433",3398
"434",3786
"435",3746
"436",3658
"437",3912
"438",2963
"439",4236
"440",4047
"441",4892
"442",4750
"443",5389
"444",4828
"445",4512
"446",3814
"447",4150
"448",3806
"449",3952
"450",3758
"451",3790
"452",3922
"453",3724
"454",4745
"455",4937
"456",4328
"457",5007
"458",3864
"459",3430
"460",3539
"461",4202
"462",2934
"463",4079
"464",3865
"465",4317
"466",3058
"467",4403
"468",3815
"469",4961
"470",4027
"471",5145
"472",4012
"473",3843
"474",3428
"475",4260
"476",3901
"477",4285
"478",3574
"479",4283
"480",3772
"481",4570
"482",4017
"483",4660
"484",4126
"485",4318
"486",4029
"487",3920
"488",4129
"489",4608
"490",4462
"491",4431
"492",4180
"493",4066
"494",4476
"495",4371
"496",3730
"497",3666
"498",4078
"499",3116
"500",4954
"501",5108
"502",4522
"503",4118
"504",4871
"505",4094
"506",3947
"507",3822
"508",4317
"509",4694
"510",4292
"511",4790
"512",4603
"513",4262
"514",4817
"515",3134
"516",4808
"517",5126
"518",4132
"519",4137
"520",4825
"521",4599
"522",4109
"523",3845
"524",3753
"525",4791
"526",4502
"527",5224
"528",4584
"529",4110
"530",4054
"531",3807
"532",4698
"533",4543
"534",4903
"535",4176
"536",4593
"537",4319
"538",4859
"539",4121
"540",4490
"541",5062
"542",3520
"543",4363
"544",4443
"545",4205
"546",3613
"547",5058
"548",4505
"549",4877
"550",4593
"551",4778
"552",4685
"553",4396
"554",4430
"555",4863
"556",4482
"557",4619
"558",4415
"559",4537
"560",3835
"561",3329
"562",3937
"563",4727
"564",4663
"565",4564
"566",4282
"567",4366
"568",4019
"569",3881
"570",4794
"571",4207
"572",4795
"573",4447
"574",4648
"575",4391
"576",4609
"577",4559
"578",4208
"579",4994
"580",4382
"581",4083
"582",4859
"583",4295
"584",4134
"585",5469
"586",4795
"587",4526
"588",4853
"589",4729
"590",5028
"591",4120
"592",3628
"593",3698
"594",4200
"595",5034
"596",5018
"597",4990
"598",4569
"599",5438
"600",3754
"601",5106
"602",5311
"603",4574
"604",5060
"605",5451
"606",4739
"607",4292
"608",5286
"609",4402
"610",4340
"611",5336
"612",3945
"613",4849
"614",5162
"615",4013
"616",4455
"617",4714
"618",3493
"619",4077
"620",4717
"621",4938
"622",5215
"623",4646
"624",4405
"625",4425
"626",4971
"627",4249
"628",5262
"629",4823
"630",5435
"631",5066
"632",4467
"633",4322
"634",4291
"635",4932
"636",4504
"637",3481
"638",4852
"639",4656
"640",4073
"641",4607
"642",5115
"643",4644
"644",5136
"645",4450
"646",4343
"647",4932
"648",5639
"649",4894
"650",4268
"651",5299
"652",5087
"653",4932
"654",5534
"655",4931
"656",5218
"657",4727
"658",5526
"659",4962
"660",5221
"661",4638
"662",5061
"663",4693
"664",5191
"665",4322
"666",4332
"667",5262
"668",4968
"669",4196
"670",5039
"671",5393
"672",5062
"673",4413
"674",5383
"675",5253
"676",5374
"677",5056
"678",4422
"679",5267
"680",4561
"681",4840
"682",4796
"683",4986
"684",5264
"685",5306
"686",5319
"687",5627
"688",4902
"689",5259
"690",4909
"691",5339
"692",5008
"693",4599
"694",4802
"695",4997
"696",4787
"697",5526
"698",5719
"699",5850
"700",5101
"701",4657
"702",4748
"703",4821
"704",4799
"705",5352
"706",5393
"707",4241
"708",4677
"709",4609
"710",4909
"711",5099
"712",4762
"713",5609
"714",5289
"715",4957
"716",4821
"717",4178
"718",4506
"719",4365
"720",4598
"721",4665
"722",4152
"723",4491
"724",5017
"725",5011
"726",3852
"727",4382
"728",4355
"729",4727
"730",4540
"731",4406
"732",4943
"733",4486
"734",5441
"735",5284
"736",4195
"737",5062
"738",4300
"739",5219
"740",5139
"741",4976
"742",5098
"743",5680
"744",5138
"745",4405
"746",4779
"747",5517
"748",5479
"749",4965
"750",4433
"751",4932
"752",5185
"753",5086
"754",5815
"755",4134
"756",4261
"757",5318
"758",5402
"759",4833
"760",4886
"761",5010
"762",4608
"763",5214
"764",4829
"765",4327
"766",4719
"767",4099
"768",4432
"769",4564
"770",4297
"771",4633
"772",4116
"773",4363
"774",4105
"775",3384
"776",4013
"777",4731
"778",4480
"779",5245
"780",5013
"781",3668
"782",4300
"783",4849
"784",3788
"785",4643
"786",4981
"787",4423
"788",4733
"789",4583
"790",4292
"791",4345
"792",4531
"793",4384
"794",4955
"795",4505
"796",4583
"797",4681
"798",5431
"799",4359
"800",5386
"801",5073
"802",4633
"803",4864
"804",4601
"805",5078
"806",4674
"807",4742
"808",4791
"809",4894
"810",4330
"811",5095
"812",4500
"813",5016
"814",5098
"815",5185
"816",5033
"817",5344
"818",5015
"819",5564
"820",4787
"821",4673
"822",4643
"823",4700
"824",4598
"825",4598
"826",5381
"827",5120
"828",5060
"829",4553
"830",4942
"831",4554
"832",4621
"833",4454
"834",4318
"835",4822
"836",4052
"837",4489
"838",4203
"839",4862
"840",4723
"841",3947
"842",4510
"843",4620
"844",4659
"845",3720
"846",4132
"847",3927
"848",4166
"849",4231
"850",4538
"851",4628
"852",4357
"853",5818
"854",4782
"855",4693
"856",3901
"857",4637
"858",4338
"859",4617
"860",5089
"861",4760
"862",4292
"863",4442
"864",4534
"865",4673
"866",5372
"867",4105
"868",4232
"869",4104
"870",4258
"871",4947
"872",4646
"873",4777
"874",5500
"875",4980
"876",4661
"877",4469
"878",4298
"879",4377
"880",5081
"881",4464
"882",4705
"883",4778
"884",4945
"885",4571
"886",4357
"887",4841
"888",6027
"889",4983
"890",5405
"891",4696
"892",4612
"893",4741
"894",5602
"895",4384
"896",4596
"897",4596
"898",4568
"899",4981
"900",4282
"901",4093
"902",4854
"903",5192
"904",5162
"905",5873
"906",4886
"907",4995
"908",4639
"909",4029
"910",4891
"911",4201
"912",4127
"913",4512
"914",4055
"915",4355
"916",5587
"917",4200
"918",3329
"919",3624
"920",4764
"921",4112
"922",5077
"923",4395
"924",4754
"925",5129
"926",4221
"927",5143
"928",4775
"929",3977
"930",4894
"931",5818
"932",4232
"933",4444
"934",4032
"935",5533
"936",4234
"937",4153
"938",4713
"939",4605
"940",4700
"941",4919
"942",4650
"943",4653
"944",5146
"945",4388
"946",4315
"947",4802
"948",3951
"949",5144
"950",4928
"951",4153
"952",4644
"953",4123
"954",5167
"955",5031
"956",4635
"957",4083
"958",4720
"959",3855
"960",4296
"961",5076
"962",4177
"963",4548
"964",4710
"965",4856
"966",3997
"967",4691
"968",4342
"969",4624
"970",4225
"971",4960
"972",4284
"973",4501
"974",4282
"975",5454
"976",4933
"977",4900
"978",4440
"979",4895
"980",5087
"981",4823
"982",4537
"983",3799
"984",4866
"985",4446
"986",5184
"987",4129
"988",4577
"989",4734
"990",5040
"991",4538
"992",4096
"993",4967
"994",3462
"995",4255
"996",5419
"997",4475
"998",5137
"999",4408
"1000",4836
"1001",4604
"1002",4752
"1003",4472
"1004",3592
"1005",NA
"1006",4670
"1007",4203
"1008",4971
"1009",4803
"1010",4320
"1011",4111
"1012",3812
"1013",3914
"1014",4253
"1015",4332
"1016",3849
"1017",4963
"1018",3600
"1019",4070
"1020",NA
"1021",5323
"1022",4777
"1023",4747
"1024",4769
"1025",4182
"1026",4295
"1027",3905
"1028",4591
"1029",4362
"1030",3911
"1031",4676
"1032",3907
"1033",4725
"1034",4322
"1035",4036
"1036",4139
"1037",4199
"1038",4722
"1039",3537
"1040",4237
"1041",4616
"1042",4791
"1043",4590
"1044",5092
"1045",5568
"1046",NA
"1047",4794
"1048",4615
"1049",4512
"1050",3967
"1051",3559
"1052",4390
"1053",4695
"1054",4258
"1055",4601
"1056",4730
"1057",4960
"1058",4416
"1059",4868
"1060",4825
"1061",4309
"1062",3912
"1063",4386
"1064",3812
"1065",4727
"1066",5314
"1067",4084
"1068",4155
"1069",5079
"1070",4343
"1071",4630
"1072",4383
"1073",5328
"1074",5629
"1075",4401
"1076",4391
"1077",3895
"1078",4592
"1079",4697
"1080",4684
"1081",4693
"1082",5444
"1083",4495
"1084",4520
"1085",5177
"1086",4300
"1087",4529
"1088",3767
"1089",4752
"1090",4934
"1091",5047
"1092",4984
"1093",4705
"1094",4847
"1095",5115
"1096",3638
"1097",3589
"1098",4756
"1099",3737
"1100",4622
"1101",3877
"1102",4651
"1103",4451
"1104",4923
"1105",4816
"1106",4334
"1107",4331
"1108",5254
"1109",4898
"1110",4289
"1111",4897
"1112",4478
"1113",3976
"1114",4715
"1115",4503
"1116",4196
"1117",4894
"1118",4628
"1119",4245
"1120",4933
"1121",4642
"1122",4433
"1123",3543
"1124",4780
"1125",4757
"1126",4153
"1127",4792
"1128",4739
"1129",4860
"1130",4018
"1131",4084
"1132",4532
"1133",4808
"1134",4561
"1135",3622
"1136",4305
"1137",5100
"1138",4308
"1139",4697
"1140",4129
"1141",4778
"1142",4848
"1143",4682
"1144",4694
"1145",4205
"1146",4421
"1147",4673
"1148",4581
"1149",4035
"1150",4409
"1151",4603
"1152",4699
"1153",4062
"1154",4194
"1155",4624
"1156",4416
"1157",5248
"1158",4756
"1159",4043
"1160",5216
"1161",4386
"1162",4763
"1163",5187
"1164",4510
"1165",4003
"1166",4047
"1167",4147
"1168",4810
"1169",4106
"1170",4874
"1171",4350
"1172",3641
"1173",4625
"1174",4764
"1175",4574
"1176",4900
"1177",4753
"1178",5052
"1179",4734
"1180",4458
"1181",4126
"1182",5558
"1183",4098
"1184",3504
"1185",5130
"1186",5062
"1187",3898
"1188",4286
"1189",4628
"1190",5239
"1191",4835
"1192",5397
"1193",5283
"1194",5383
"1195",4943
"1196",4428
"1197",5146
"1198",4514
"1199",4476
"1200",4875
"1201",3227
"1202",4779
"1203",5019
"1204",4796
"1205",4646
"1206",4200
"1207",4381
"1208",4104
"1209",3688
"1210",3650
"1211",4252
"1212",4625
"1213",4136
"1214",4075
"1215",3656
"1216",3880
"1217",4054
"1218",4605
"1219",4397
"1220",3970
"1221",3962
"1222",4061
"1223",3705
"1224",4116
"1225",3960
"1226",3324
"1227",3710
"1228",3433
"1229",3858
"1230",4650
"1231",3500
"1232",3830
"1233",3453
"1234",4278
"1235",3782
"1236",3808
"1237",3950
"1238",3778
"1239",3948
"1240",3215
"1241",3747
"1242",3694
"1243",4132
"1244",3748
"1245",4263
"1246",3853
"1247",3726
"1248",3560
"1249",3778
"1250",3630
"1251",4325
"1252",4128
"1253",3762
"1254",3570
"1255",3529
"1256",3511
"1257",3607
"1258",3524
"1259",3978
"1260",3591
"1261",3687
"1262",3548
"1263",4118
"1264",3931
"1265",3819
"1266",3481
"1267",3526
"1268",3589
"1269",4228
"1270",3633
"1271",4197
"1272",3820
"1273",4823
"1274",4721
"1275",3606
"1276",3530
"1277",3832
"1278",4119
"1279",3568
"1280",4176
"1281",3831
"1282",3971
"1283",4369
"1284",4264
"1285",3680
"1286",3456
"1287",3589
"1288",4098
"1289",4938
"1290",4066
"1291",3954
"1292",3645
"1293",4084
"1294",4064
"1295",3696
"1296",3867
"1297",4390
"1298",4885
"1299",4264
"1300",4383
"1301",3921
"1302",4386
"1303",4186
"1304",3277
"1305",3777
"1306",3409
"1307",3931
"1308",3412
"1309",3334
"1310",3763
"1311",3951
"1312",3422
"1313",4126
"1314",4073
"1315",4038
"1316",3513
"1317",4144
"1318",3606
"1319",4118
"1320",3684
"1321",3661
"1322",4453
"1323",3380
"1324",3997
"1325",4290
"1326",4260
"1327",3683
"1328",3482
"1329",3621
"1330",3834
"1331",3992
"1332",3580
"1333",4033
"1334",4224
"1335",3744
"1336",3760
"1337",3564
"1338",3956
"1339",4051
"1340",3944
"1341",3305
"1342",3672
"1343",3833
"1344",2786
"1345",4149
"1346",4082
"1347",3670
"1348",3783
"1349",3874
"1350",4003
"1351",3714
"1352",3530
"1353",3888
"1354",3879
"1355",3821
"1356",4075
"1357",3894
"1358",3649
"1359",3740
"1360",4089
"1361",3768
"1362",4204
"1363",4050
"1364",3678
"1365",3563
"1366",3899
"1367",3899
"1368",4335
"1369",3903
"1370",3838
"1371",4033
"1372",3890
"1373",3886
"1374",3812
"1375",4002
"1376",3644
"1377",4132
"1378",3772
"1379",3879
"1380",3850
"1381",3885
"1382",3202
"1383",3880
"1384",4055
"1385",4325
"1386",4248
"1387",3930
"1388",3497
"1389",3885
"1390",4027
"1391",4081
"1392",3793
"1393",4068
"1394",4251
"1395",3226
"1396",4218
"1397",4133
"1398",3569
"1399",4054
"1400",3770
"1401",4259
"1402",4137
"1403",4139
"1404",3967
"1405",3740
"1406",4221
"1407",3846
"1408",3345
"1409",3900
"1410",3794
"1411",3867
"1412",4321
"1413",4114
"1414",4070
"1415",3791
"1416",3292
"1417",4267
"1418",4028
"1419",3841
"1420",4000
"1421",3735
"1422",4223
"1423",3975
"1424",4288
"1425",4098
"1426",3887
"1427",4382
"1428",3897
"1429",4042
"1430",4081
"1431",4020
"1432",4006
"1433",4411
"1434",4224
"1435",3724
"1436",3808
"1437",3981
"1438",3753
"1439",4100
"1440",4111
"1441",3981
"1442",3987
"1443",3890
"1444",3375
"1445",3784
"1446",4127
"1447",4048
"1448",3841
"1449",4161
"1450",4255
"1451",3278
"1452",3904
"1453",4480
"1454",3720
"1455",3713
"1456",3723
"1457",3919
"1458",3817
"1459",3647
"1460",3854
"1461",4116
"1462",3691
"1463",3980
"1464",4028
"1465",4002
"1466",3926
"1467",4577
"1468",3934
"1469",3926
"1470",4154
"1471",3934
"1472",4541
"1473",4000
"1474",3601
"1475",4095
"1476",4252
"1477",4284
"1478",4095
"1479",4402
"1480",3685
"1481",3740
"1482",4319
"1483",4082
"1484",4483
"1485",3796
"1486",4181
"1487",3310
"1488",4079
"1489",3871
"1490",3521
"1491",4284
"1492",3711
"1493",3876
"1494",4121
"1495",3898
"1496",4543
"1497",4241
"1498",4828
"1499",3833
"1500",3356
"1501",3169
"1502",4518
"1503",3859
"1504",3980
"1505",3897
"1506",4438
"1507",4438
"1508",3916
"1509",4201
"1510",3916
"1511",4014
"1512",4149
"1513",4243
"1514",4023
"1515",4205
"1516",3746
"1517",3660
"1518",4014
"1519",4146
"1520",4037
"1521",3633
"1522",4148
"1523",4230
"1524",4540
"1525",3592
"1526",4124
"1527",3664
"1528",3719
"1529",4254
"1530",4057
"1531",4334
"1532",3639
"1533",4254
"1534",4838
"1535",4006
"1536",3697
"1537",3667
"1538",4472
"1539",4022
"1540",4239
"1541",4583
"1542",4047
"1543",3718
"1544",4108
"1545",4018
"1546",3948
"1547",4148
"1548",4177
"1549",4295
"1550",4006
"1551",3468
"1552",3860
"1553",3795
"1554",4269
"1555",4194
"1556",4264
"1557",4138
"1558",4050
"1559",4198
"1560",4093
"1561",4163
"1562",3497
"1563",4380
"1564",3831
"1565",4827
"1566",3713
"1567",4833
"1568",4342
"1569",3776
"1570",3759
"1571",4029
"1572",4438
"1573",4022
"1574",4230
"1575",4022
"1576",4036
"1577",3969
"1578",4284
"1579",4949
"1580",4184
"1581",4225
"1582",4339
"1583",4556
"1584",3987
"1585",3870
"1586",4000
"1587",4143
"1588",4212
"1589",3408
"1590",4072
"1591",3521
"1592",4328
"1593",3988
"1594",4439
"1595",3771
"1596",4128
"1597",4280
"1598",4089
"1599",3747
"1600",3491
"1601",3941
"1602",3806
"1603",3813
"1604",4259
"1605",3881
"1606",4199
"1607",3561
"1608",3643
"1609",3682
"1610",3887
"1611",4020
"1612",4006
"1613",3169
"1614",4073
"1615",3901
"1616",4177
"1617",3891
"1618",3853
"1619",4108
"1620",3797
"1621",4087
"1622",4016
"1623",4193
"1624",4178
"1625",3823
"1626",4338
"1627",2662
"1628",3890
"1629",4220
"1630",3971
"1631",4070
"1632",4036
"1633",4326
"1634",3996
"1635",4650
"1636",3833
"1637",4267
"1638",3702
"1639",3720
"1640",4413
"1641",4679
"1642",4398
"1643",3849
"1644",4060
"1645",4003
"1646",3881
"1647",4931
"1648",3777
"1649",3830
"1650",3977
"1651",4089
"1652",4128
"1653",4148
"1654",4168
"1655",4250
"1656",3929
"1657",4195
"1658",4072
"1659",3894
"1660",4258
"1661",3727
"1662",4113
"1663",4521
"1664",3960
"1665",3952
"1666",4343
"1667",4591
"1668",4401
"1669",3827
"1670",4067
"1671",4076
"1672",3998
"1673",4381
"1674",3617
"1675",4319
"1676",4421
"1677",4511
"1678",3521
"1679",3998
"1680",3448
"1681",3687
"1682",3277
"1683",3899
"1684",4037
"1685",4638
"1686",3925
"1687",3614
"1688",4486
"1689",4327
"1690",5050
"1691",4388
"1692",4225
"1693",4054
"1694",3637
"1695",3909
"1696",4308
"1697",4025
"1698",4332
"1699",3517
"1700",3979
"1701",4853
"1702",3807
"1703",4620
"1704",3815
"1705",3346
"1706",4232
"1707",4079
"1708",3552
"1709",3733
"1710",4020
"1711",3883
"1712",4449
"1713",3527
"1714",4177
"1715",3898
"1716",4577
"1717",4067
"1718",3927
"1719",4139
"1720",3712
"1721",3885
"1722",4100
"1723",4418
"1724",3891
"1725",3825
"1726",4144
"1727",4165
"1728",4076
"1729",4156
"1730",3563
"1731",4016
"1732",3925
"1733",4110
"1734",3763
"1735",4266
"1736",4106
"1737",3688
"1738",4251
"1739",4718
"1740",4205
"1741",3829
"1742",4557
"1743",4522
"1744",4367
"1745",4765
"1746",4322
"1747",3964
"1748",4072
"1749",4058
"1750",3728
"1751",3927
"1752",3389
"1753",4135
"1754",3644
"1755",3455
"1756",3262
"1757",4209
"1758",3912
"1759",3589
"1760",4014
"1761",3775
"1762",1958
"1763",4374
"1764",4122
"1765",4344
"1766",4341
"1767",4288
"1768",3613
"1769",4449
"1770",4562
"1771",3716
"1772",3734
"1773",3862
"1774",3285
"1775",4562
"1776",4548
"1777",4875
"1778",3939
"1779",4272
"1780",3170
"1781",4297
"1782",4125
"1783",4272
"1784",3170
"1785",4150
"1786",4013
"1787",3756
"1788",4215
"1789",4496
"1790",3333
"1791",4610
"1792",3684
"1793",3952
"1794",3280
"1795",3720
"1796",4208
"1797",4639
"1798",3741
"1799",4701
"1800",4475
"1801",4386
"1802",4001
"1803",4579
"1804",3857
"1805",4086
"1806",3996
"1807",4076
"1808",3801
"1809",4103
"1810",4089
"1811",3988
"1812",4162
"1813",4131
"1814",4100
"1815",3676
"1816",4869
"1817",4174
"1818",4201
"1819",3977
"1820",3731
"1821",3957
"1822",3957
"1823",4474
"1824",4424
"1825",4132
"1826",3542
"1827",2612
"1828",3652
"1829",4202
"1830",4122
"1831",3335
"1832",3920
"1833",4058
"1834",4002
"1835",3678
"1836",3812
"1837",3782
"1838",3781
"1839",4370
"1840",4092
"1841",3840
"1842",3799
"1843",4087
"1844",4031
"1845",4006
"1846",3637
"1847",4169
"1848",4046
"1849",3986
"1850",3952
"1851",4038
"1852",4015
"1853",3106
"1854",4523
"1855",3938
"1856",3940
"1857",3957
"1858",4264
"1859",4016
"1860",3851
"1861",4252
"1862",4258
"1863",4258
"1864",4105
"1865",3987
"1866",3799
"1867",3887
"1868",3415
"1869",3923
"1870",3810
"1871",4263
"1872",4050
"1873",3868
"1874",4490
"1875",2615
"1876",4229
"1877",3484
"1878",4323
"1879",4023
"1880",5133
"1881",4281
"1882",3903
"1883",3618
"1884",3869
"1885",3807
"1886",4111
"1887",4137
"1888",3481
"1889",5051
"1890",3519
"1891",3753
"1892",3892
"1893",4042
"1894",3798
"1895",3817
"1896",4076
"1897",3892
"1898",4160
"1899",4170
"1900",4853
"1901",4402
"1902",4163
"1903",3843
"1904",3831
"1905",3897
"1906",3900
"1907",4205
"1908",3399
"1909",3982
"1910",3854
"1911",4294
"1912",3924
"1913",3945
"1914",4277
"1915",2815
"1916",4282
"1917",3996
"1918",4382
"1919",3859
"1920",4418
"1921",3440
"1922",4586
"1923",3750
"1924",4047
"1925",3918
"1926",4082
"1927",3750
"1928",3806
"1929",3571
"1930",4019
"1931",4305
"1932",3689
"1933",4159
"1934",2874
"1935",2973
"1936",3159
"1937",4644
"1938",4528
"1939",3391
"1940",3697
"1941",4054
"1942",3806
"1943",3324
"1944",4558
"1945",3733
"1946",4198
"1947",3737
"1948",4539
"1949",4387
"1950",4036
"1951",2786
"1952",3982
"1953",3770
"1954",3775
"1955",4408
"1956",4934
"1957",4157
"1958",3944
"1959",4490
"1960",3735
"1961",4115
"1962",3492
"1963",4422
"1964",3704
"1965",4335
"1966",4536
"1967",4549
"1968",3175
"1969",4322
"1970",4000
"1971",4150
"1972",4449
"1973",4190
"1974",3757
"1975",3863
"1976",3626
"1977",4166
"1978",4027
"1979",4468
"1980",4569
"1981",3921
"1982",4056
"1983",4016
"1984",4108
"1985",4018
"1986",3471
"1987",3488
"1988",4030
"1989",3833
"1990",3434
"1991",4465
"1992",3981
"1993",3287
"1994",3784
"1995",2658
"1996",4283
"1997",4185
"1998",3079
"1999",4268
"2000",4341
"2001",3738
"2002",4149
"2003",4132
"2004",3325
"2005",4103
"2006",4284
"2007",4310
"2008",3758
"2009",4220
"2010",3349
"2011",3819
"2012",3928
"2013",3458
"2014",4556
"2015",4065
"2016",4377
"2017",4204
"2018",3973
"2019",3706
"2020",4046
"2021",4731
"2022",3362
"2023",4469
"2024",3838
"2025",3078
"2026",3831
"2027",4044
"2028",2600
"2029",2678
"2030",4069
"2031",4069
"2032",3549
"2033",4216
"2034",4125
"2035",3531
"2036",4141
"2037",3531
"2038",3716
"2039",4118
"2040",3899
"2041",3781
"2042",4182
"2043",4101
"2044",4166
"2045",2635
"2046",3826
"2047",3958
"2048",4132
"2049",3818
"2050",4214
"2051",3227
"2052",2746
"2053",3963
"2054",4007
"2055",3364
"2056",4059
"2057",3969
"2058",4295
"2059",4091
"2060",4161
"2061",4056
"2062",3907
"2063",3738
"2064",3795
"2065",3839
"2066",4040
"2067",3899
"2068",4022
"2069",3933
"2070",4029
"2071",3959
"2072",3582
"2073",3972
"2074",3766
"2075",3245
"2076",4041
"2077",4249
"2078",3475
"2079",3858
"2080",3908
"2081",3799
"2082",3255
"2083",3813
"2084",4567
"2085",4189
"2086",3970
"2087",3609
"2088",3927
"2089",3214
"2090",4504
"2091",3818
"2092",3682
"2093",4369
"2094",3875
"2095",4316
"2096",3919
"2097",3919
"2098",4084
"2099",4347
"2100",3304
"2101",3304
"2102",4039
"2103",4205
"2104",3898
"2105",4184
"2106",4202
"2107",4200
"2108",3669
"2109",4049
"2110",3793
"2111",3455
"2112",4318
"2113",3733
"2114",3851
"2115",4030
"2116",3896
"2117",4127
"2118",4005
"2119",3425
"2120",3643
"2121",3982
"2122",4385
"2123",4032
"2124",4293
"2125",4442
"2126",3771
"2127",3944
"2128",3321
"2129",3695
"2130",3824
"2131",3654
"2132",3706
"2133",3808
"2134",4158
"2135",4613
"2136",4439
"2137",3538
"2138",4392
"2139",3829
"2140",4396
