"","NDVI2016"
"387",5476
"388",7659
"389",6241
"390",6507
"391",6007
"392",4822
"393",5572
"394",5811
"395",5639
"396",7751
"397",7515
"398",6479
"399",7113
"400",5652
"401",5876
"402",5837
"403",5176
"404",5456
"405",3473
"406",7733
"407",7026
"408",6434
"409",7609
"410",6931
"411",5111
"412",5737
"413",5657
"414",5756
"415",5590
"416",6668
"417",6687
"418",7297
"419",7297
"420",7354
"421",3406
"422",7293
"423",6545
"424",5442
"425",5893
"426",6880
"427",4946
"428",6118
"429",5755
"430",7138
"431",7368
"432",7142
"433",6258
"434",6561
"435",6480
"436",6133
"437",5453
"438",5324
"439",6330
"440",5032
"441",7821
"442",7415
"443",8144
"444",7946
"445",7291
"446",6298
"447",6457
"448",5339
"449",5901
"450",6158
"451",4820
"452",5466
"453",5572
"454",7883
"455",7318
"456",7625
"457",7571
"458",6655
"459",5763
"460",5335
"461",6793
"462",5165
"463",6074
"464",5979
"465",7048
"466",5172
"467",7031
"468",6564
"469",8199
"470",6919
"471",7111
"472",6320
"473",6000
"474",6044
"475",5906
"476",6331
"477",6460
"478",5204
"479",6191
"480",6698
"481",7284
"482",7169
"483",7418
"484",7921
"485",7659
"486",7034
"487",6826
"488",6640
"489",6576
"490",7030
"491",7086
"492",6667
"493",6451
"494",8313
"495",7202
"496",6882
"497",6489
"498",6850
"499",4884
"500",7783
"501",8147
"502",7566
"503",6763
"504",7133
"505",6626
"506",7469
"507",5960
"508",6959
"509",7317
"510",6957
"511",7113
"512",7541
"513",6982
"514",7194
"515",5657
"516",7143
"517",7981
"518",7136
"519",7593
"520",6901
"521",7766
"522",6815
"523",6241
"524",5549
"525",7353
"526",6867
"527",7825
"528",7373
"529",6370
"530",6938
"531",5870
"532",7226
"533",7163
"534",8119
"535",6285
"536",7677
"537",7158
"538",7722
"539",6585
"540",6932
"541",8226
"542",6410
"543",7900
"544",7363
"545",6886
"546",6227
"547",6763
"548",6142
"549",6903
"550",8451
"551",7077
"552",7625
"553",7321
"554",6541
"555",8021
"556",8500
"557",7753
"558",7151
"559",6817
"560",7301
"561",6440
"562",6177
"563",7538
"564",8741
"565",7470
"566",7535
"567",6942
"568",6533
"569",7592
"570",8559
"571",8650
"572",7485
"573",7834
"574",7679
"575",6955
"576",7740
"577",8446
"578",8390
"579",7612
"580",8072
"581",7488
"582",7028
"583",6001
"584",6743
"585",8152
"586",8164
"587",8154
"588",8241
"589",8380
"590",8355
"591",6611
"592",5997
"593",6269
"594",5513
"595",8061
"596",8314
"597",8184
"598",8307
"599",8428
"600",6026
"601",8306
"602",8008
"603",7414
"604",8394
"605",8403
"606",8597
"607",8290
"608",7861
"609",6629
"610",6890
"611",8346
"612",8458
"613",8686
"614",8648
"615",8506
"616",8319
"617",7408
"618",6481
"619",8169
"620",8554
"621",8537
"622",7864
"623",7520
"624",7607
"625",8503
"626",8654
"627",8476
"628",8611
"629",8409
"630",7622
"631",8105
"632",7630
"633",8596
"634",8388
"635",8261
"636",7048
"637",6914
"638",7669
"639",7945
"640",7332
"641",6970
"642",8124
"643",8362
"644",8518
"645",7376
"646",7373
"647",8179
"648",8467
"649",8489
"650",8183
"651",7952
"652",7884
"653",7452
"654",8132
"655",8089
"656",8481
"657",8139
"658",8397
"659",7817
"660",7800
"661",7421
"662",8470
"663",8420
"664",8572
"665",8457
"666",8352
"667",7894
"668",7884
"669",8455
"670",8086
"671",8407
"672",8013
"673",8193
"674",8159
"675",6909
"676",7617
"677",7388
"678",7549
"679",7672
"680",8020
"681",7391
"682",7497
"683",7854
"684",8338
"685",8032
"686",8309
"687",7522
"688",7972
"689",7658
"690",8243
"691",7649
"692",7867
"693",8125
"694",7968
"695",7355
"696",8096
"697",7850
"698",7820
"699",8258
"700",8189
"701",8166
"702",7813
"703",7293
"704",8007
"705",8089
"706",7966
"707",6827
"708",7710
"709",7096
"710",7930
"711",7348
"712",7630
"713",7155
"714",8159
"715",7078
"716",7732
"717",7512
"718",6475
"719",6676
"720",8086
"721",7251
"722",7146
"723",6900
"724",8351
"725",7176
"726",5860
"727",6961
"728",6174
"729",6879
"730",7314
"731",8186
"732",7956
"733",6401
"734",7501
"735",8237
"736",7295
"737",7709
"738",6803
"739",7331
"740",7990
"741",7730
"742",7920
"743",8408
"744",6539
"745",6867
"746",7074
"747",8263
"748",8031
"749",7901
"750",6742
"751",7233
"752",7990
"753",8524
"754",7704
"755",7744
"756",8384
"757",8400
"758",8315
"759",7374
"760",7319
"761",7477
"762",6613
"763",7581
"764",7628
"765",8613
"766",7955
"767",8070
"768",7660
"769",7442
"770",6565
"771",8312
"772",7551
"773",7804
"774",6370
"775",6584
"776",6293
"777",8362
"778",7342
"779",8551
"780",8336
"781",5924
"782",7491
"783",8314
"784",5981
"785",8569
"786",8379
"787",8189
"788",8305
"789",7784
"790",8000
"791",7614
"792",8076
"793",7802
"794",7432
"795",8237
"796",7874
"797",7909
"798",8455
"799",8548
"800",8593
"801",8287
"802",7979
"803",8739
"804",8301
"805",8479
"806",8361
"807",7459
"808",8434
"809",8363
"810",7966
"811",7739
"812",8380
"813",8654
"814",8271
"815",8263
"816",8607
"817",8075
"818",8225
"819",8403
"820",8623
"821",7336
"822",6936
"823",8666
"824",8552
"825",8552
"826",8419
"827",8138
"828",8646
"829",7043
"830",7103
"831",8078
"832",7978
"833",7635
"834",6696
"835",8560
"836",8638
"837",8525
"838",7950
"839",7684
"840",7729
"841",6549
"842",8770
"843",8684
"844",7833
"845",7347
"846",6541
"847",7159
"848",7249
"849",7504
"850",8827
"851",8516
"852",8466
"853",8292
"854",7457
"855",6647
"856",7625
"857",8416
"858",8433
"859",7194
"860",7542
"861",7306
"862",5749
"863",7039
"864",8330
"865",8779
"866",8658
"867",8311
"868",7986
"869",7860
"870",7717
"871",8107
"872",8842
"873",8809
"874",8582
"875",8302
"876",7096
"877",7227
"878",7538
"879",8594
"880",8390
"881",8341
"882",7376
"883",8128
"884",8867
"885",8610
"886",8663
"887",8492
"888",8298
"889",7786
"890",7950
"891",7115
"892",7926
"893",8225
"894",7207
"895",8709
"896",8792
"897",7032
"898",8761
"899",8775
"900",7584
"901",7197
"902",7784
"903",8318
"904",8387
"905",8600
"906",8663
"907",8410
"908",8215
"909",8427
"910",8212
"911",7945
"912",7218
"913",7451
"914",8823
"915",8700
"916",8331
"917",8742
"918",8640
"919",8622
"920",7955
"921",8284
"922",7542
"923",8667
"924",8442
"925",7444
"926",8868
"927",8697
"928",8466
"929",8639
"930",8096
"931",8605
"932",8490
"933",8175
"934",8130
"935",8587
"936",7325
"937",8254
"938",8125
"939",7375
"940",7750
"941",7318
"942",8464
"943",7618
"944",8295
"945",6243
"946",8521
"947",7730
"948",7034
"949",7434
"950",8823
"951",8663
"952",6830
"953",8815
"954",8396
"955",8489
"956",8262
"957",8849
"958",8474
"959",7188
"960",6437
"961",8357
"962",8671
"963",8396
"964",8440
"965",8661
"966",8584
"967",8715
"968",8385
"969",7865
"970",6294
"971",8200
"972",8461
"973",8635
"974",8407
"975",8378
"976",8438
"977",8468
"978",8538
"979",8287
"980",8436
"981",8150
"982",7581
"983",6993
"984",7769
"985",8109
"986",8212
"987",8418
"988",8082
"989",7573
"990",7743
"991",7590
"992",7008
"993",8276
"994",7164
"995",6607
"996",8151
"997",8245
"998",8105
"999",8137
"1000",8232
"1001",8188
"1002",7931
"1003",6263
"1004",4981
"1005",NA
"1006",8102
"1007",8165
"1008",8005
"1009",8144
"1010",7003
"1011",6933
"1012",6802
"1013",8287
"1014",7572
"1015",7655
"1016",7116
"1017",8043
"1018",6702
"1019",7624
"1020",NA
"1021",8135
"1022",8186
"1023",7757
"1024",7420
"1025",7087
"1026",7728
"1027",7822
"1028",7596
"1029",8382
"1030",6439
"1031",7690
"1032",7343
"1033",8091
"1034",7794
"1035",7283
"1036",7171
"1037",7138
"1038",7574
"1039",6784
"1040",7379
"1041",7753
"1042",7537
"1043",8395
"1044",7642
"1045",7439
"1046",NA
"1047",8256
"1048",7632
"1049",6730
"1050",7259
"1051",7324
"1052",7127
"1053",7337
"1054",7500
"1055",7938
"1056",8136
"1057",7571
"1058",7447
"1059",8044
"1060",7818
"1061",7690
"1062",7407
"1063",7807
"1064",6707
"1065",7244
"1066",8127
"1067",7734
"1068",7632
"1069",7367
"1070",7509
"1071",6724
"1072",8046
"1073",7999
"1074",8618
"1075",7478
"1076",8134
"1077",8417
"1078",8544
"1079",8479
"1080",7867
"1081",7305
"1082",7888
"1083",7560
"1084",7201
"1085",7504
"1086",7663
"1087",7005
"1088",6179
"1089",7417
"1090",6198
"1091",7579
"1092",7221
"1093",7774
"1094",8217
"1095",8319
"1096",5892
"1097",6117
"1098",7344
"1099",6609
"1100",6655
"1101",6173
"1102",7317
"1103",7222
"1104",7275
"1105",6641
"1106",7039
"1107",7582
"1108",7922
"1109",7230
"1110",7323
"1111",6836
"1112",7497
"1113",7409
"1114",7086
"1115",7393
"1116",7596
"1117",7501
"1118",7206
"1119",7733
"1120",7832
"1121",7600
"1122",6624
"1123",6940
"1124",6700
"1125",7746
"1126",6599
"1127",7185
"1128",7140
"1129",7788
"1130",6729
"1131",7883
"1132",7898
"1133",7612
"1134",7700
"1135",6373
"1136",5693
"1137",8150
"1138",7856
"1139",8440
"1140",6089
"1141",7504
"1142",7451
"1143",7826
"1144",8356
"1145",6929
"1146",6806
"1147",7571
"1148",7376
"1149",7200
"1150",7481
"1151",7294
"1152",7023
"1153",6737
"1154",6879
"1155",6022
"1156",7271
"1157",8627
"1158",7684
"1159",8141
"1160",8085
"1161",7951
"1162",7600
"1163",8023
"1164",7811
"1165",7234
"1166",6593
"1167",7652
"1168",8289
"1169",7435
"1170",8249
"1171",7700
"1172",5783
"1173",7691
"1174",7434
"1175",7183
"1176",8555
"1177",7951
"1178",8181
"1179",8072
"1180",8045
"1181",6703
"1182",7550
"1183",7530
"1184",6658
"1185",8330
"1186",8010
"1187",6187
"1188",6810
"1189",7985
"1190",8375
"1191",7676
"1192",7472
"1193",7774
"1194",8442
"1195",7871
"1196",7859
"1197",8468
"1198",7858
"1199",7674
"1200",8184
"1201",5856
"1202",7060
"1203",7747
"1204",7251
"1205",7597
"1206",7449
"1207",7671
"1208",6551
"1209",5838
"1210",5459
"1211",7312
"1212",7018
"1213",6537
"1214",6139
"1215",5990
"1216",6681
"1217",6190
"1218",8285
"1219",7218
"1220",7339
"1221",6910
"1222",7060
"1223",7813
"1224",6977
"1225",5614
"1226",5472
"1227",6152
"1228",5900
"1229",6740
"1230",8048
"1231",5828
"1232",6263
"1233",6092
"1234",7407
"1235",7464
"1236",6011
"1237",5610
"1238",5374
"1239",7348
"1240",5872
"1241",5836
"1242",7052
"1243",7487
"1244",6648
"1245",7108
"1246",6837
"1247",6539
"1248",6388
"1249",6084
"1250",5707
"1251",7576
"1252",7912
"1253",7728
"1254",5342
"1255",5815
"1256",6382
"1257",6571
"1258",6058
"1259",6803
"1260",6482
"1261",5884
"1262",6432
"1263",8076
"1264",6853
"1265",7658
"1266",7057
"1267",6839
"1268",6767
"1269",8002
"1270",7957
"1271",7134
"1272",6948
"1273",7954
"1274",6926
"1275",6647
"1276",6097
"1277",7117
"1278",7263
"1279",5973
"1280",6692
"1281",6464
"1282",6610
"1283",7332
"1284",6869
"1285",5951
"1286",6073
"1287",6929
"1288",7512
"1289",6500
"1290",6155
"1291",5856
"1292",7221
"1293",6746
"1294",6135
"1295",6515
"1296",6865
"1297",7364
"1298",7484
"1299",6417
"1300",6904
"1301",7074
"1302",7153
"1303",7025
"1304",6488
"1305",7404
"1306",6736
"1307",7705
"1308",5959
"1309",6308
"1310",6485
"1311",6286
"1312",6693
"1313",7048
"1314",6849
"1315",6876
"1316",5901
"1317",7250
"1318",5833
"1319",8016
"1320",6752
"1321",6335
"1322",7227
"1323",6229
"1324",5325
"1325",7420
"1326",5211
"1327",7377
"1328",7060
"1329",7071
"1330",7828
"1331",8088
"1332",5986
"1333",6589
"1334",7630
"1335",7159
"1336",7667
"1337",6759
"1338",6483
"1339",6221
"1340",7155
"1341",5630
"1342",7270
"1343",6220
"1344",4493
"1345",8291
"1346",8007
"1347",6769
"1348",6660
"1349",7086
"1350",7778
"1351",6720
"1352",7974
"1353",7654
"1354",6401
"1355",6947
"1356",6659
"1357",7370
"1358",6704
"1359",7515
"1360",7952
"1361",6682
"1362",7051
"1363",7509
"1364",7814
"1365",7734
"1366",7619
"1367",7390
"1368",6847
"1369",7826
"1370",7657
"1371",7741
"1372",7833
"1373",7637
"1374",7764
"1375",6393
"1376",7141
"1377",7893
"1378",7364
"1379",7442
"1380",7717
"1381",7088
"1382",5867
"1383",6165
"1384",8118
"1385",8065
"1386",7506
"1387",6226
"1388",6824
"1389",6449
"1390",7435
"1391",7643
"1392",6765
"1393",5955
"1394",6352
"1395",5677
"1396",6494
"1397",7562
"1398",6884
"1399",5538
"1400",7173
"1401",7719
"1402",8226
"1403",7275
"1404",7483
"1405",7560
"1406",8044
"1407",5941
"1408",5694
"1409",7396
"1410",6804
"1411",7097
"1412",7407
"1413",7808
"1414",7022
"1415",7342
"1416",6064
"1417",7529
"1418",6942
"1419",7407
"1420",7272
"1421",7794
"1422",8077
"1423",8136
"1424",7566
"1425",7428
"1426",7420
"1427",6772
"1428",6626
"1429",7421
"1430",7970
"1431",7887
"1432",7542
"1433",6947
"1434",7748
"1435",7612
"1436",7148
"1437",7576
"1438",7151
"1439",6291
"1440",6953
"1441",8003
"1442",7278
"1443",7512
"1444",5649
"1445",6861
"1446",8075
"1447",7165
"1448",7960
"1449",6710
"1450",8086
"1451",6113
"1452",7778
"1453",8024
"1454",7486
"1455",7395
"1456",7789
"1457",5611
"1458",7060
"1459",7327
"1460",6252
"1461",6673
"1462",7324
"1463",6672
"1464",7074
"1465",7489
"1466",7520
"1467",8064
"1468",6793
"1469",7520
"1470",8024
"1471",6793
"1472",8375
"1473",6990
"1474",6187
"1475",6840
"1476",7404
"1477",6798
"1478",6840
"1479",8240
"1480",7576
"1481",7677
"1482",7592
"1483",5762
"1484",7570
"1485",6967
"1486",8293
"1487",5947
"1488",7242
"1489",6913
"1490",7586
"1491",8192
"1492",6375
"1493",7507
"1494",7406
"1495",7286
"1496",8519
"1497",6979
"1498",7968
"1499",6676
"1500",6055
"1501",6450
"1502",6507
"1503",7644
"1504",8170
"1505",7431
"1506",7813
"1507",7091
"1508",6918
"1509",7756
"1510",6918
"1511",8360
"1512",7708
"1513",6246
"1514",6207
"1515",6666
"1516",7855
"1517",7785
"1518",8360
"1519",6488
"1520",7912
"1521",5295
"1522",8319
"1523",7097
"1524",8313
"1525",6740
"1526",8281
"1527",6546
"1528",7698
"1529",8069
"1530",6959
"1531",7908
"1532",8367
"1533",8069
"1534",7597
"1535",8186
"1536",7673
"1537",6299
"1538",7869
"1539",7683
"1540",7770
"1541",7907
"1542",8096
"1543",6153
"1544",6795
"1545",8158
"1546",7836
"1547",8239
"1548",7639
"1549",7647
"1550",7693
"1551",6675
"1552",6935
"1553",6586
"1554",7936
"1555",7001
"1556",6221
"1557",8430
"1558",8060
"1559",8240
"1560",8160
"1561",8087
"1562",6481
"1563",7578
"1564",7934
"1565",7451
"1566",6682
"1567",7358
"1568",7612
"1569",6474
"1570",6407
"1571",7597
"1572",8026
"1573",7299
"1574",8301
"1575",7299
"1576",7797
"1577",7922
"1578",7360
"1579",7987
"1580",7884
"1581",7992
"1582",8108
"1583",7998
"1584",7971
"1585",7324
"1586",7323
"1587",7991
"1588",6587
"1589",6688
"1590",8365
"1591",6930
"1592",6869
"1593",7473
"1594",7759
"1595",6604
"1596",5890
"1597",7047
"1598",7928
"1599",6749
"1600",8216
"1601",6818
"1602",7338
"1603",7836
"1604",8151
"1605",7904
"1606",7107
"1607",7313
"1608",6573
"1609",7645
"1610",7432
"1611",7851
"1612",6936
"1613",6346
"1614",7640
"1615",7009
"1616",7587
"1617",7650
"1618",7797
"1619",6818
"1620",7183
"1621",7194
"1622",8072
"1623",7634
"1624",7621
"1625",7797
"1626",6765
"1627",4125
"1628",7431
"1629",6846
"1630",7058
"1631",7995
"1632",8256
"1633",6455
"1634",7878
"1635",7796
"1636",7524
"1637",7723
"1638",5811
"1639",5723
"1640",7159
"1641",8180
"1642",7790
"1643",8131
"1644",7077
"1645",7154
"1646",5718
"1647",8128
"1648",7897
"1649",7090
"1650",7769
"1651",7721
"1652",8399
"1653",8152
"1654",7875
"1655",6407
"1656",6394
"1657",6337
"1658",7802
"1659",7929
"1660",7577
"1661",6930
"1662",7971
"1663",6810
"1664",6971
"1665",6935
"1666",8416
"1667",6869
"1668",7968
"1669",7174
"1670",7160
"1671",6742
"1672",8109
"1673",7435
"1674",7167
"1675",8297
"1676",8117
"1677",7452
"1678",6995
"1679",8109
"1680",7330
"1681",6766
"1682",6257
"1683",8000
"1684",7064
"1685",8126
"1686",6722
"1687",7591
"1688",5754
"1689",6666
"1690",8394
"1691",7788
"1692",8265
"1693",6885
"1694",5763
"1695",8323
"1696",7738
"1697",6619
"1698",7544
"1699",6840
"1700",7390
"1701",7065
"1702",5994
"1703",8190
"1704",6707
"1705",6313
"1706",6498
"1707",8059
"1708",5611
"1709",7173
"1710",6671
"1711",8044
"1712",8136
"1713",6710
"1714",6569
"1715",6182
"1716",8319
"1717",6386
"1718",7469
"1719",6544
"1720",6328
"1721",7545
"1722",6959
"1723",7966
"1724",7378
"1725",7433
"1726",7816
"1727",8052
"1728",7674
"1729",7953
"1730",6848
"1731",6808
"1732",6920
"1733",6630
"1734",6997
"1735",8029
"1736",6731
"1737",6515
"1738",6987
"1739",8030
"1740",6732
"1741",6726
"1742",7910
"1743",7608
"1744",7867
"1745",8106
"1746",8040
"1747",6236
"1748",6837
"1749",7996
"1750",6217
"1751",6863
"1752",6071
"1753",6654
"1754",7049
"1755",6464
"1756",5287
"1757",8095
"1758",7388
"1759",6836
"1760",7015
"1761",6699
"1762",2681
"1763",7778
"1764",7610
"1765",7365
"1766",7386
"1767",7422
"1768",6800
"1769",7181
"1770",7147
"1771",6986
"1772",6980
"1773",7655
"1774",6323
"1775",7147
"1776",7958
"1777",7859
"1778",7228
"1779",7260
"1780",5454
"1781",6511
"1782",6672
"1783",7260
"1784",5454
"1785",6548
"1786",6128
"1787",6096
"1788",7551
"1789",8152
"1790",6691
"1791",7538
"1792",7198
"1793",7425
"1794",6023
"1795",6249
"1796",8011
"1797",8090
"1798",7379
"1799",7563
"1800",7847
"1801",6305
"1802",7324
"1803",7412
"1804",7239
"1805",7613
"1806",6719
"1807",7622
"1808",7408
"1809",6876
"1810",7420
"1811",7700
"1812",7292
"1813",6681
"1814",7678
"1815",7350
"1816",8252
"1817",7937
"1818",7740
"1819",7043
"1820",6604
"1821",7332
"1822",7332
"1823",7218
"1824",7684
"1825",7823
"1826",6807
"1827",4546
"1828",6351
"1829",7779
"1830",7081
"1831",5367
"1832",7601
"1833",6653
"1834",7365
"1835",6462
"1836",7085
"1837",7403
"1838",6490
"1839",6822
"1840",8021
"1841",7324
"1842",7106
"1843",7519
"1844",7113
"1845",7187
"1846",6375
"1847",6330
"1848",7886
"1849",6890
"1850",8004
"1851",6279
"1852",7327
"1853",5213
"1854",6512
"1855",7786
"1856",7748
"1857",7579
"1858",8145
"1859",7056
"1860",6979
"1861",7636
"1862",7119
"1863",7119
"1864",7238
"1865",7933
"1866",6590
"1867",7836
"1868",6478
"1869",7891
"1870",7788
"1871",7875
"1872",6930
"1873",7632
"1874",6942
"1875",3811
"1876",6121
"1877",5528
"1878",6866
"1879",6558
"1880",7358
"1881",6964
"1882",6651
"1883",5836
"1884",6903
"1885",7170
"1886",5874
"1887",5974
"1888",5967
"1889",7499
"1890",6766
"1891",6276
"1892",6772
"1893",7107
"1894",6433
"1895",6384
"1896",7711
"1897",6621
"1898",7499
"1899",6428
"1900",7720
"1901",8117
"1902",7051
"1903",7093
"1904",6989
"1905",7946
"1906",7464
"1907",7143
"1908",5382
"1909",6180
"1910",6888
"1911",6709
"1912",6038
"1913",6835
"1914",7692
"1915",3813
"1916",7275
"1917",6428
"1918",7176
"1919",6234
"1920",6656
"1921",5437
"1922",7448
"1923",7263
"1924",7172
"1925",6323
"1926",7729
"1927",6346
"1928",6855
"1929",6091
"1930",7111
"1931",7258
"1932",6498
"1933",7646
"1934",4528
"1935",5642
"1936",5960
"1937",7867
"1938",7667
"1939",6218
"1940",6232
"1941",6687
"1942",6537
"1943",5725
"1944",6719
"1945",5901
"1946",7292
"1947",7790
"1948",6909
"1949",7368
"1950",7153
"1951",4946
"1952",7128
"1953",6519
"1954",6641
"1955",7470
"1956",7812
"1957",7360
"1958",6416
"1959",7845
"1960",7007
"1961",6778
"1962",7171
"1963",7034
"1964",6736
"1965",6986
"1966",6464
"1967",7254
"1968",5615
"1969",6298
"1970",7574
"1971",7167
"1972",7858
"1973",6891
"1974",5961
"1975",6988
"1976",5805
"1977",7568
"1978",7253
"1979",7586
"1980",7799
"1981",6977
"1982",6261
"1983",7230
"1984",6964
"1985",7280
"1986",6321
"1987",5120
"1988",6396
"1989",6452
"1990",4915
"1991",6086
"1992",7046
"1993",5506
"1994",7033
"1995",4890
"1996",7255
"1997",7086
"1998",5338
"1999",7347
"2000",7438
"2001",6811
"2002",7175
"2003",7154
"2004",5416
"2005",7251
"2006",7839
"2007",7429
"2008",6913
"2009",6907
"2010",5321
"2011",6719
"2012",7054
"2013",6126
"2014",7571
"2015",6480
"2016",7519
"2017",6951
"2018",7360
"2019",6425
"2020",7387
"2021",7692
"2022",5082
"2023",7378
"2024",6518
"2025",4952
"2026",7372
"2027",7019
"2028",4221
"2029",4711
"2030",6322
"2031",6322
"2032",5992
"2033",7694
"2034",6589
"2035",6111
"2036",7679
"2037",6111
"2038",6280
"2039",7308
"2040",6971
"2041",6657
"2042",6354
"2043",6049
"2044",6852
"2045",4506
"2046",6447
"2047",6863
"2048",7281
"2049",7090
"2050",7251
"2051",6000
"2052",4629
"2053",7149
"2054",5800
"2055",5377
"2056",7107
"2057",7209
"2058",7183
"2059",7437
"2060",7186
"2061",7962
"2062",7586
"2063",6329
"2064",7455
"2065",7120
"2066",6504
"2067",7756
"2068",7114
"2069",6975
"2070",6960
"2071",7054
"2072",6260
"2073",7369
"2074",6162
"2075",6156
"2076",6589
"2077",7683
"2078",6053
"2079",6126
"2080",7556
"2081",6950
"2082",4998
"2083",7475
"2084",8245
"2085",7247
"2086",7162
"2087",6069
"2088",6291
"2089",5857
"2090",7867
"2091",5991
"2092",5936
"2093",7604
"2094",6313
"2095",7785
"2096",7055
"2097",7055
"2098",7377
"2099",7797
"2100",6087
"2101",6087
"2102",6437
"2103",7657
"2104",6322
"2105",6805
"2106",6993
"2107",5994
"2108",6588
"2109",6257
"2110",5980
"2111",5869
"2112",7400
"2113",6474
"2114",6949
"2115",6052
"2116",6996
"2117",7818
"2118",6520
"2119",6076
"2120",5861
"2121",7077
"2122",7904
"2123",7194
"2124",6815
"2125",7441
"2126",6560
"2127",5978
"2128",5719
"2129",6820
"2130",6800
"2131",6282
"2132",5922
"2133",6532
"2134",7355
"2135",8050
"2136",7843
"2137",5895
"2138",6869
"2139",6896
