"","NDVI2010"
"974",8340
"975",8248
"976",8100
"977",8284
"978",8315
"979",7983
"980",7867
"981",7721
"982",7663
"983",6751
"984",7606
"985",7942
"986",7994
"987",8277
"988",7777
"989",7620
"990",7694
"991",6940
"992",6603
"993",7612
"994",5062
"995",6770
"996",7900
"997",8104
"998",7817
"999",8022
"1000",8073
"1001",8017
"1002",7644
"1003",6778
"1004",6933
"1005",8120
"1006",8256
"1007",7927
"1008",7622
"1009",7607
"1010",7121
"1011",6525
"1012",6175
"1013",8009
"1014",7447
"1015",7822
"1016",7283
"1017",7239
"1018",7210
"1019",5425
"1020",7939
"1021",7688
"1022",7728
"1023",6953
"1024",6763
"1025",6106
"1026",7676
"1027",7791
"1028",7568
"1029",7853
"1030",6372
"1031",6528
"1032",6572
"1033",7653
"1034",7134
"1035",6906
"1036",6915
"1037",6947
"1038",6611
"1039",5816
"1040",7332
"1041",7028
"1042",7524
"1043",7094
"1044",6683
"1045",7920
"1046",7618
"1047",7970
"1048",7377
"1049",6306
"1050",6990
"1051",7015
"1052",7165
"1053",6852
"1054",7903
"1055",6903
"1056",6981
"1057",7420
"1058",7411
"1059",7424
"1060",7491
"1061",7799
"1062",7796
"1063",7513
"1064",7301
"1065",7996
"1066",6115
"1067",7006
"1068",8089
"1069",7701
"1070",8090
"1071",7497
"1072",7670
"1073",6043
"1074",6190
"1075",7649
"1076",8168
"1077",8018
"1078",7777
"1079",8022
"1080",7630
"1081",6265
"1082",6815
"1083",7461
"1084",7466
"1085",6954
"1086",7212
"1087",6731
"1088",6569
"1089",6922
"1090",7434
"1091",7567
"1092",7186
"1093",7676
"1094",7580
"1095",6843
"1096",5617
"1097",6545
"1098",7343
"1099",7958
"1100",7495
"1101",7679
"1102",8153
"1103",7628
"1104",7824
"1105",7362
"1106",7593
"1107",7814
"1108",7325
"1109",6681
"1110",7342
"1111",6540
"1112",7319
"1113",6771
"1114",5705
"1115",6326
"1116",7040
"1117",7849
"1118",5691
"1119",7187
"1120",7905
"1121",6649
"1122",6632
"1123",6752
"1124",6919
"1125",7651
"1126",7057
"1127",6882
"1128",7303
"1129",6541
"1130",7816
"1131",7215
"1132",7065
"1133",7197
"1134",6984
"1135",6238
"1136",6268
"1137",6993
"1138",7319
"1139",7707
"1140",6048
"1141",7399
"1142",7279
"1143",7932
"1144",7400
"1145",7583
"1146",6473
"1147",7829
"1148",7427
"1149",7368
"1150",7471
"1151",7523
"1152",7133
"1153",7226
"1154",7378
"1155",6384
"1156",7967
"1157",6867
"1158",6994
"1159",6947
"1160",6361
"1161",6458
"1162",7260
"1163",7862
"1164",6937
"1165",5878
"1166",8057
"1167",7314
"1168",7817
"1169",6077
"1170",6304
"1171",7221
"1172",6896
"1173",6607
"1174",5535
"1175",6127
"1176",7183
"1177",6522
"1178",7418
"1179",7115
"1180",8017
"1181",7216
"1182",6738
"1183",7948
"1184",6654
"1185",7046
"1186",7239
"1187",5458
"1188",6441
"1189",6295
"1190",5726
"1191",6490
"1192",7063
"1193",7225
"1194",5947
"1195",6978
"1196",6633
"1197",6801
"1198",5348
"1199",7522
"1200",7377
"1201",5715
"1202",6899
"1203",7241
"1204",6898
"1205",5925
"1206",6042
"1207",5586
"1208",6048
"1209",5109
"1210",5420
"1211",5248
"1212",4900
"1213",5569
"1214",5486
"1215",5995
"1216",5025
"1217",5524
"1218",5910
"1219",6950
"1220",5584
"1221",5913
"1222",6306
"1223",6792
"1224",5837
"1225",5508
"1226",5869
"1227",5708
"1228",5707
"1229",5558
"1230",7050
"1231",5971
"1232",6112
"1233",5827
"1234",6614
"1235",6599
"1236",5726
"1237",6337
"1238",5863
"1239",7374
"1240",6829
"1241",7099
"1242",6483
"1243",6163
"1244",7040
"1245",6757
"1246",6815
"1247",6031
"1248",6728
"1249",6288
"1250",6145
"1251",7140
"1252",7234
"1253",7357
"1254",5883
"1255",6344
"1256",5521
"1257",5913
"1258",6057
"1259",6407
"1260",5575
"1261",4802
"1262",6372
"1263",6494
"1264",7564
"1265",5706
"1266",6292
"1267",6279
"1268",6546
"1269",7033
"1270",7126
"1271",6834
"1272",7146
"1273",7683
"1274",6741
"1275",6951
"1276",6331
"1277",6587
"1278",7459
"1279",6488
"1280",5887
"1281",6050
"1282",6063
"1283",6978
"1284",6411
"1285",6840
"1286",6735
"1287",7029
"1288",7167
"1289",7634
"1290",6096
"1291",6183
"1292",5872
"1293",7053
"1294",5968
"1295",5844
"1296",5243
"1297",6008
"1298",7209
"1299",6465
"1300",6407
"1301",6059
"1302",5558
"1303",6020
"1304",5873
"1305",6248
"1306",4866
"1307",7612
"1308",6180
"1309",6589
"1310",4642
"1311",7051
"1312",6010
"1313",5243
"1314",7274
"1315",6167
"1316",4347
"1317",7186
"1318",6784
"1319",6712
"1320",4857
"1321",6587
"1322",6161
"1323",5410
"1324",5628
"1325",5159
"1326",7180
"1327",6768
"1328",7013
"1329",5968
"1330",5469
"1331",5725
"1332",5722
"1333",7011
"1334",6355
"1335",6574
"1336",6229
"1337",6452
"1338",6868
"1339",6488
"1340",5800
"1341",6059
"1342",5602
"1343",5182
"1344",4939
"1345",6543
"1346",6536
"1347",5172
"1348",5854
"1349",6053
"1350",7810
"1351",6201
"1352",5554
"1353",6786
"1354",5982
"1355",6530
"1356",6018
"1357",7111
"1358",6847
"1359",6794
"1360",5557
"1361",6436
"1362",7496
"1363",6440
"1364",6195
"1365",7065
"1366",6019
"1367",5743
"1368",6432
"1369",7288
"1370",6425
"1371",7231
"1372",7696
"1373",6112
"1374",6977
"1375",5510
"1376",7562
"1377",7027
"1378",6319
"1379",5985
"1380",7444
"1381",6861
"1382",6327
"1383",6328
"1384",7534
"1385",7055
"1386",7242
"1387",6861
"1388",6358
"1389",6332
"1390",6800
"1391",6144
"1392",6621
"1393",6498
"1394",6198
"1395",6403
"1396",6212
"1397",7240
"1398",7041
"1399",6880
"1400",7258
"1401",6519
"1402",7834
"1403",6687
"1404",6679
"1405",7499
"1406",7346
"1407",7072
"1408",6303
"1409",6908
"1410",6408
"1411",6618
"1412",6950
"1413",7625
"1414",6391
"1415",7724
"1416",7174
"1417",7670
"1418",5560
"1419",6421
"1420",6477
"1421",6135
"1422",6837
"1423",7354
"1424",7622
"1425",7003
"1426",7145
"1427",7091
"1428",6305
"1429",6324
"1430",6877
"1431",6960
"1432",6670
"1433",6534
"1434",7019
"1435",6960
"1436",7226
"1437",6228
"1438",6777
"1439",6378
"1440",6559
"1441",6386
"1442",6956
"1443",7017
"1444",6327
"1445",6344
"1446",7405
"1447",5148
"1448",6834
"1449",7000
"1450",6631
"1451",6487
"1452",6320
"1453",7740
"1454",6182
"1455",6114
"1456",6085
"1457",6910
"1458",6467
"1459",6607
"1460",6019
"1461",6700
"1462",6487
"1463",6401
"1464",6584
"1465",6813
"1466",6877
"1467",5727
"1468",7048
"1469",6877
"1470",6560
"1471",7048
"1472",6722
"1473",5971
"1474",6450
"1475",6095
"1476",6595
"1477",6162
"1478",6095
"1479",6547
"1480",6092
"1481",6574
"1482",7297
"1483",6304
"1484",7904
"1485",6058
"1486",6770
"1487",5242
"1488",6483
"1489",7680
"1490",6828
"1491",7045
"1492",6284
"1493",6326
"1494",6165
"1495",5592
"1496",6932
"1497",5693
"1498",7128
"1499",6693
"1500",7308
"1501",6030
"1502",5099
"1503",5839
"1504",6887
"1505",6068
"1506",7192
"1507",6280
"1508",6583
"1509",7709
"1510",6583
"1511",6344
"1512",5172
"1513",5150
"1514",5986
"1515",6330
"1516",6559
"1517",6067
"1518",6344
"1519",6843
"1520",7155
"1521",6114
"1522",7472
"1523",6450
"1524",6558
"1525",6189
"1526",7757
"1527",7455
"1528",7465
"1529",7028
"1530",6570
"1531",6504
"1532",6970
"1533",7028
"1534",5934
"1535",7235
"1536",6366
"1537",4995
"1538",7423
"1539",7841
"1540",7560
"1541",7361
"1542",7451
"1543",6197
"1544",6307
"1545",7804
"1546",7941
"1547",7612
"1548",7071
"1549",6089
"1550",7133
"1551",5803
"1552",5915
"1553",6733
"1554",7590
"1555",7646
"1556",6886
"1557",7175
"1558",7197
"1559",6946
"1560",6887
"1561",7087
"1562",6613
"1563",6150
"1564",7212
"1565",7675
"1566",7275
"1567",6911
"1568",7260
"1569",6027
"1570",5256
"1571",7552
"1572",7038
"1573",7456
"1574",7339
"1575",7456
"1576",7225
"1577",6450
"1578",7201
"1579",7641
"1580",7016
"1581",7812
"1582",7009
"1583",6028
"1584",6108
"1585",6727
"1586",7164
"1587",6776
"1588",7570
"1589",6100
"1590",7572
"1591",6320
"1592",7225
"1593",7464
"1594",7470
"1595",6958
"1596",6478
"1597",6501
"1598",7522
"1599",8045
"1600",7143
"1601",6433
"1602",7230
"1603",6471
"1604",7059
"1605",6699
"1606",7655
"1607",6899
"1608",6177
"1609",6891
"1610",7071
"1611",7598
"1612",6678
"1613",5530
"1614",7005
"1615",6505
"1616",6751
"1617",7657
"1618",6067
"1619",5899
"1620",7044
"1621",8025
"1622",7618
"1623",7353
"1624",5957
"1625",6832
"1626",6385
"1627",4771
"1628",7154
"1629",6674
"1630",7518
"1631",6565
"1632",7844
"1633",7355
"1634",6089
"1635",7849
"1636",6477
"1637",7990
"1638",6368
"1639",5490
"1640",7043
"1641",7475
"1642",6874
"1643",6917
"1644",7279
"1645",5904
"1646",5641
"1647",6883
"1648",7381
"1649",6743
"1650",5437
"1651",6669
"1652",7311
"1653",6514
"1654",7583
"1655",7682
"1656",5734
"1657",6821
"1658",6773
"1659",6246
"1660",6799
"1661",6573
"1662",7157
"1663",7197
"1664",6606
"1665",7574
"1666",7290
"1667",6766
"1668",7759
"1669",5918
"1670",5979
"1671",6467
"1672",7590
"1673",6425
"1674",6970
"1675",7007
"1676",8015
"1677",6928
"1678",5590
"1679",7590
"1680",5969
"1681",7432
"1682",6895
"1683",7807
"1684",7704
"1685",7448
"1686",6674
"1687",6398
"1688",6323
"1689",6727
"1690",7528
"1691",7310
"1692",7540
"1693",7393
"1694",7310
"1695",7569
"1696",6022
"1697",7006
"1698",7444
"1699",6646
"1700",6659
"1701",6751
"1702",5735
"1703",7462
"1704",6671
"1705",6319
"1706",7533
"1707",7642
"1708",5870
"1709",6588
"1710",6358
"1711",7559
"1712",7613
"1713",6631
"1714",6702
"1715",7082
"1716",7242
"1717",6757
"1718",5913
"1719",7787
"1720",6021
"1721",7149
"1722",6569
"1723",6893
"1724",7465
"1725",6714
"1726",6856
"1727",7749
"1728",5569
"1729",6898
"1730",6501
"1731",6326
"1732",6435
"1733",5534
"1734",6746
"1735",7964
"1736",5145
"1737",6317
"1738",5940
"1739",7991
"1740",7184
"1741",7003
"1742",7004
"1743",7331
"1744",7100
"1745",6370
"1746",6011
"1747",6236
"1748",6698
"1749",6284
"1750",5768
"1751",7382
"1752",6546
"1753",6413
"1754",6907
"1755",5364
"1756",6066
"1757",7486
"1758",6452
"1759",7143
"1760",7818
"1761",5411
"1762",2981
"1763",7188
"1764",7240
"1765",7537
"1766",6887
"1767",7639
"1768",5861
"1769",7224
"1770",6413
"1771",7013
"1772",6826
"1773",6895
"1774",5360
"1775",6413
"1776",7670
"1777",7114
"1778",7134
"1779",7270
"1780",5907
"1781",6546
"1782",6393
"1783",7270
"1784",5907
"1785",6771
"1786",8052
"1787",6875
"1788",6876
"1789",7681
"1790",6942
"1791",7105
"1792",6839
"1793",7407
"1794",7330
"1795",5861
"1796",8069
"1797",7510
"1798",6520
"1799",6729
"1800",7718
"1801",5942
"1802",8012
"1803",7388
"1804",7250
"1805",7448
"1806",7141
"1807",6422
"1808",7129
"1809",6804
"1810",6775
"1811",7481
"1812",7692
"1813",6952
"1814",7566
"1815",7052
"1816",7718
"1817",7961
"1818",8099
"1819",6922
"1820",7315
"1821",7746
"1822",7746
"1823",7115
"1824",6449
"1825",7024
"1826",7218
"1827",4539
"1828",6944
"1829",7845
"1830",6103
"1831",5547
"1832",6926
"1833",5974
"1834",6867
"1835",6177
"1836",6494
"1837",6864
"1838",6672
"1839",7180
"1840",8054
"1841",7411
"1842",6952
"1843",6939
"1844",6504
"1845",7157
"1846",6155
"1847",5929
"1848",8028
"1849",6437
"1850",7945
"1851",6454
"1852",7766
"1853",5398
"1854",7650
"1855",7289
"1856",7342
"1857",7610
"1858",7500
"1859",6818
"1860",7453
"1861",7489
"1862",6646
"1863",6646
"1864",7387
"1865",7091
"1866",6100
"1867",7823
"1868",6929
"1869",7888
"1870",7299
"1871",5534
"1872",7319
"1873",7505
"1874",7871
"1875",4388
"1876",6324
"1877",6400
"1878",6744
"1879",6498
"1880",6255
"1881",7520
"1882",6746
"1883",5963
"1884",7741
"1885",7005
"1886",6121
"1887",6024
"1888",5503
"1889",6560
"1890",7324
"1891",6164
"1892",7253
"1893",7011
"1894",6279
"1895",5994
"1896",6569
"1897",6708
"1898",7196
"1899",6005
"1900",7251
"1901",7586
"1902",6299
"1903",6442
"1904",6934
"1905",6998
"1906",7017
"1907",6369
"1908",6861
"1909",6316
"1910",6313
"1911",6271
"1912",4811
"1913",7561
"1914",7238
"1915",4391
"1916",6096
"1917",6034
"1918",6568
"1919",5775
"1920",6395
"1921",5716
"1922",6524
"1923",7329
"1924",7435
"1925",6592
"1926",7263
"1927",7135
"1928",6553
"1929",6203
"1930",6542
"1931",6118
"1932",6778
"1933",7718
"1934",4597
"1935",5298
"1936",5615
"1937",7311
"1938",7272
"1939",6306
"1940",6331
"1941",6601
"1942",6233
"1943",6621
"1944",6666
"1945",7760
"1946",6809
"1947",7573
"1948",5815
"1949",7176
"1950",7463
"1951",4916
"1952",7335
"1953",6284
"1954",6328
"1955",7265
"1956",7448
"1957",7096
"1958",6143
"1959",7284
"1960",6254
"1961",6241
"1962",6576
"1963",6737
"1964",6318
"1965",7519
"1966",6820
"1967",6481
"1968",6137
"1969",6469
"1970",7484
"1971",7241
"1972",7626
"1973",6463
"1974",5580
"1975",6478
"1976",6450
"1977",6965
"1978",7497
"1979",7350
"1980",7259
"1981",5739
"1982",7181
"1983",7575
"1984",6353
"1985",6201
"1986",6458
"1987",6931
"1988",6679
"1989",6202
"1990",5358
"1991",5869
"1992",6711
"1993",4862
"1994",6781
"1995",5317
"1996",7223
"1997",6758
"1998",5796
"1999",6888
"2000",7669
"2001",7651
"2002",7578
"2003",7241
"2004",6213
"2005",7015
"2006",7065
"2007",7209
"2008",6530
"2009",5852
"2010",5818
"2011",6618
"2012",6154
"2013",5377
"2014",6858
"2015",5759
"2016",5487
"2017",5594
"2018",7315
"2019",5936
"2020",5309
"2021",6813
"2022",5623
"2023",6481
"2024",5845
"2025",6132
"2026",5956
"2027",6537
"2028",3475
"2029",5413
"2030",7115
"2031",7115
"2032",6447
"2033",6794
"2034",7095
"2035",6060
"2036",8064
"2037",6060
"2038",4951
"2039",6535
"2040",6554
"2041",7127
"2042",7633
"2043",6194
"2044",6206
"2045",5577
"2046",6933
"2047",5894
"2048",5837
"2049",5827
"2050",6134
"2051",5157
"2052",5403
"2053",5895
"2054",5848
"2055",6208
"2056",7412
"2057",6910
"2058",6696
"2059",6426
"2060",6477
"2061",6476
"2062",6812
"2063",7559
"2064",5697
"2065",7072
"2066",6204
"2067",7827
"2068",7351
"2069",6844
"2070",7302
"2071",7602
"2072",5789
"2073",6821
"2074",5288
"2075",6384
"2076",7359
"2077",6381
"2078",5489
"2079",6156
"2080",6360
"2081",5682
"2082",5295
"2083",7021
"2084",7057
"2085",5944
"2086",6543
"2087",6161
"2088",7165
"2089",4980
"2090",6935
"2091",6986
"2092",6639
"2093",7342
"2094",7286
"2095",6905
"2096",7378
"2097",7378
"2098",6640
"2099",7002
"2100",5516
"2101",5516
"2102",6118
"2103",6466
"2104",6354
"2105",7586
"2106",6366
"2107",5983
"2108",5664
"2109",6449
"2110",5868
"2111",5371
"2112",6852
"2113",6206
"2114",7079
"2115",6197
"2116",6564
"2117",7722
"2118",6480
"2119",5574
"2120",7130
"2121",6074
"2122",6799
"2123",7061
"2124",7459
"2125",6842
"2126",6440
"2127",6252
"2128",6734
"2129",5876
"2130",6030
"2131",6301
"2132",5278
"2133",5487
"2134",7087
"2135",6851
"2136",7082
"2137",5809
"2138",6361
"2139",6474
